AÑO;MES;CLASE;DESCRIPCIÓN CLASE;CATEGORÍA;DESCRIPCIÓN CATEGORÍA;DEPARTAMENTO;UBIGEO;NÚMERO DE ESTABLECIMIENTO;NÚMERO DE HABITACIONES;NÚMERO DE PLAZAS-CAMA;TNOH EN EL MES(%);TNOC EN EL MES(%);PROM PERMANENCIA(DÍAS);PROM PERMANENCIA - NAC (DÍAS);PROM PERMANENCIA - EXT (DÍAS);TOTAL DE ARRIBOS EN EL MES;TOTAL DE ARRIBOS MES - NAC;TOTAL DE ARRIBOS MES - EXT;TOTAL PERNOCT MES;TOTAL PERNOCT MES - NAC (DÍAS);TOTAL PERNOCT MES - EXT (DÍAS);TOTAL EMPLEO EN EL MES
2021;02;01;HOTEL;03;3 ESTRELLAS;CUSCO;080000;55;2070;3882;14,21;8,76;1,89;1,84;2,57;5037;4708;329;9526;8682;844;420
2021;02;01;HOTEL;03;3 ESTRELLAS;HUANCAVELICA;090000;2;65;108;9,18;7,77;1,79;1,8;1,75;131;127;4;235;228;7;18
2021;02;01;HOTEL;03;3 ESTRELLAS;HUÁNUCO;100000;12;501;902;14,38;14,09;1,59;1,58;2,29;2238;2214;24;3558;3503;55;108
2021;02;01;HOTEL;03;3 ESTRELLAS;ICA;110000;47;1733;3580;24,02;18,65;3,4;3,43;2,48;5491;5318;173;18691;18262;429;387
2021;02;01;HOTEL;03;3 ESTRELLAS;JUNÍN;120000;19;728;1362;13,34;7,57;2,03;2,04;1,46;1420;1407;13;2887;2868;19;165
2021;02;01;HOTEL;03;3 ESTRELLAS;LA LIBERTAD;130000;83;2343;4481;22,33;15,37;1,78;1,76;2,16;10851;10450;401;19287;18419;868;519
2021;02;01;HOTEL;03;3 ESTRELLAS;LAMBAYEQUE;140000;36;1226;2065;13,94;10,79;1,69;1,66;3,15;3690;3609;81;6239;5984;255;232
2021;02;01;HOTEL;03;3 ESTRELLAS;LIMA;150000;138;6972;12977;21,01;15,97;2,1;2,04;3,06;27697;26298;1399;58032;53754;4278;1374
2021;02;01;HOTEL;03;3 ESTRELLAS;LORETO;160000;19;603;1039;22,72;14,82;3,88;3,94;2,77;1112;1051;61;4310;4141;169;123
2021;02;01;HOTEL;03;3 ESTRELLAS;MADRE DE DIOS;170000;5;188;341;17,72;14,31;1,88;1,87;1,97;727;694;33;1366;1301;65;51
2021;02;01;HOTEL;03;3 ESTRELLAS;MOQUEGUA;180000;10;322;585;53,77;30,53;2,31;2,3;2,77;2166;2136;30;5001;4918;83;63
2021;02;01;HOTEL;03;3 ESTRELLAS;PASCO;190000;4;119;237;36,55;23,12;1,23;1,23;0;1249;1249;0;1534;1534;0;18
2021;02;01;HOTEL;03;3 ESTRELLAS;PIURA;200000;16;614;1095;21,88;18,55;1,96;1,94;2,6;2900;2817;83;5688;5472;216;156
2021;02;01;HOTEL;03;3 ESTRELLAS;PUNO;210000;17;614;1096;18,6;12,09;2,43;2,4;3,83;1525;1490;35;3710;3576;134;136
2021;02;01;HOTEL;03;3 ESTRELLAS;SAN MARTÍN;220000;22;838;1398;30,84;25,78;3,36;3,31;4,97;3003;2905;98;10092;9605;487;157
2021;02;01;HOTEL;03;3 ESTRELLAS;TACNA;230000;12;430;905;35,86;18,12;2,6;2,6;1;1766;1765;1;4592;4591;1;107
2021;02;01;HOTEL;03;3 ESTRELLAS;UCAYALI;250000;15;569;933;16,72;12,49;2,58;2,53;2,99;1265;1117;148;3263;2821;442;128
2021;02;01;HOTEL;04;4 ESTRELLAS;AREQUIPA;040000;9;420;802;40,13;22,68;2,92;2,9;7,29;1747;1740;7;5094;5043;51;125
2021;02;01;HOTEL;04;4 ESTRELLAS;CAJAMARCA;060000;3;173;311;35,98;22,73;1,98;1,98;2;1001;982;19;1979;1941;38;78
2021;02;01;HOTEL;04;4 ESTRELLAS;CALLAO;070000;2;371;599;25,37;29,67;2,08;2,43;1,38;2393;1592;801;4977;3875;1102;109
2021;02;01;HOTEL;04;4 ESTRELLAS;CUSCO;080000;8;672;1276;21,55;12,32;1,49;1,26;3,68;2952;2674;278;4403;3379;1024;171
2021;02;01;HOTEL;04;4 ESTRELLAS;HUÁNUCO;100000;1;52;90;13,8;9,88;2,49;2,49;0;100;100;0;249;249;0;20
2021;02;01;HOTEL;04;4 ESTRELLAS;ICA;110000;6;583;1156;41,86;28,6;7,48;7,59;4;1238;1200;38;9258;9106;152;149
2021;02;01;HOTEL;04;4 ESTRELLAS;JUNÍN;120000;1;40;66;36,7;22,24;3,09;3,09;0;133;133;0;411;411;0;19
2021;02;01;HOTEL;04;4 ESTRELLAS;LA LIBERTAD;130000;3;207;328;50,71;33,29;3,13;3,2;1,54;976;937;39;3057;2997;60;27
2021;02;01;HOTEL;04;4 ESTRELLAS;LAMBAYEQUE;140000;3;242;412;26,89;25,75;1,42;1,41;1,45;2099;1989;110;2971;2811;160;172
2021;02;01;HOTEL;04;4 ESTRELLAS;LIMA;150000;38;3527;6304;25,51;17,16;2,45;2,43;2,59;12386;11000;1386;30296;26707;3589;1238
2021;02;01;HOTEL;04;4 ESTRELLAS;LORETO;160000;2;90;150;8,1;9,24;1,16;1,16;1,18;335;324;11;388;375;13;25
2021;02;01;HOTEL;04;4 ESTRELLAS;MOQUEGUA;180000;2;123;229;56,45;32;2,65;2,63;4,55;773;762;11;2052;2002;50;37
2021;02;01;HOTEL;04;4 ESTRELLAS;PIURA;200000;3;296;591;21,03;15,03;2,25;2,21;2,76;1107;1040;67;2487;2302;185;47
2021;02;01;HOTEL;04;4 ESTRELLAS;PUNO;210000;6;373;707;31,37;17,04;3,29;3,29;3,33;1024;1021;3;3373;3363;10;75
2021;02;01;HOTEL;04;4 ESTRELLAS;SAN MARTÍN;220000;1;50;108;56,57;52,38;1,61;1,61;2,08;981;968;13;1584;1557;27;48
2021;02;01;HOTEL;04;4 ESTRELLAS;TACNA;230000;1;150;300;28,81;17,17;1,97;1,97;2;733;731;2;1442;1438;4;21
2021;02;01;HOTEL;04;4 ESTRELLAS;UCAYALI;250000;5;289;510;23,28;18,57;2,47;2,42;3,12;1074;998;76;2652;2415;237;75
2021;02;01;HOTEL;05;5 ESTRELLAS;AREQUIPA;040000;3;241;346;58,02;42,1;2,38;2,24;11,68;1717;1692;25;4079;3787;292;120
2021;02;01;HOTEL;05;5 ESTRELLAS;CUSCO;080000;7;763;1501;4,98;4,68;1,93;1,87;2,51;1019;927;92;1967;1736;231;376
2021;02;01;HOTEL;05;5 ESTRELLAS;ICA;110000;3;345;796;45,68;30,93;4,01;3,98;5,18;1721;1682;39;6893;6691;202;314
2021;02;01;HOTEL;05;5 ESTRELLAS;LA LIBERTAD;130000;1;120;240;47,29;37,93;1,77;1,63;3,51;1442;1336;106;2549;2177;372;55
2021;02;01;HOTEL;05;5 ESTRELLAS;LIMA;150000;20;3694;6719;47,45;28,4;2,65;2,51;3,57;20166;17456;2710;53429;43749;9680;1951
2021;02;01;HOTEL;05;5 ESTRELLAS;LORETO;160000;1;60;122;50,54;32,08;2,96;3,07;2,52;370;295;75;1096;907;189;24
2021;02;01;HOTEL;05;5 ESTRELLAS;PIURA;200000;1;83;168;47,42;36,78;2,26;1,9;6,35;764;701;63;1730;1330;400;47
2021;02;01;HOTEL;05;5 ESTRELLAS;PUNO;210000;1;123;231;35,28;34,43;2,26;2,26;0;985;985;0;2227;2227;0;45
2021;02;01;HOTEL;05;5 ESTRELLAS;UCAYALI;250000;2;165;306;13,48;10,17;3,01;2,95;3,7;289;266;23;871;786;85;28
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;39;937;1526;18,67;15,59;1,56;1,57;1,33;4261;4231;30;6663;6623;40;158
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;88;2732;4829;15,16;11,55;1,34;1,34;2,05;11624;11545;79;15617;15455;162;487
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;6;190;319;18,14;12,4;1,92;1,93;1,88;576;560;16;1108;1078;30;30
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;118;3770;6763;31,31;20,31;2,55;2,51;6,28;15069;14912;157;38460;37474;986;946
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;22;657;1173;18,73;14,37;2,6;2,5;12,88;1818;1801;17;4721;4502;219;149
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;104;3808;5842;16,39;12,12;1,61;1,61;1,63;12345;12315;30;19831;19782;49;643
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;CUSCO;080000;116;4644;8647;11,63;7,72;1,72;1,63;2,98;10894;10177;717;18699;16559;2140;1217
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;3;87;153;6,86;5,49;1,79;1,8;1,75;131;127;4;235;228;7;18
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;59;1965;3188;12,62;11,18;1,28;1,27;1,97;7829;7797;32;9982;9919;63;348
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;110;4093;7969;25,59;19,9;3,51;3,53;2,97;12642;12351;291;44411;43548;863;1071
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;JUNÍN;120000;50;1736;3148;17,26;10,7;2,26;2,27;1,35;4170;4150;20;9433;9406;27;326
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;110;3305;6095;27,43;20,31;1,82;1,8;2,36;19088;18502;586;34664;33281;1383;703
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;113;3571;5678;16,06;12,79;1,3;1,29;1,97;15594;15335;259;20327;19817;510;705
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;LIMA;150000;314;19244;35041;27,87;19,13;2,14;2,06;3,13;97389;90089;7300;208021;185178;22843;6322
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;LORETO;160000;37;1132;1925;17,65;12,76;2,94;2,98;2,49;2337;2145;192;6878;6400;478;232
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;16;539;917;23,62;18,17;1,35;1,34;2,08;3451;3386;65;4665;4530;135;105
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;29;931;1654;36,99;22,46;2,4;2,29;3,73;4333;3989;344;10403;9121;1282;174
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;PASCO;190000;14;410;705;28,62;18,53;1,18;1,18;0;3091;3091;0;3657;3657;0;69
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;PIURA;200000;42;1527;2771;21,52;17,65;2,09;2,04;3,69;6542;6320;222;13696;12877;819;340
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;PUNO;210000;47;1686;3057;21,77;15,14;2,11;2,11;2,37;6145;6067;78;12960;12775;185;334
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;57;1795;3019;33,88;26,9;2,18;2,16;3,07;10423;10173;250;22742;21975;767;363
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;TACNA;230000;44;1487;3023;18,35;11,54;2,32;2,32;2,21;4205;4149;56;9770;9646;124;283
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;TUMBES;240000;20;707;1395;6,67;7,37;1,82;1,79;3,05;1580;1536;44;2878;2744;134;158
2021;02;01;HOTEL;TT;TODAS CONSOLIDADAS;UCAYALI;250000;24;1071;1814;17,24;13,36;2,58;2,53;3,09;2628;2381;247;6786;6022;764;231
2021;02;02;APART HOTEL;03;3 ESTRELLAS;ÁNCASH;020000;2;16;44;32,14;32,14;9;9;0;44;44;0;396;396;0;4
2021;02;02;APART HOTEL;03;3 ESTRELLAS;APURÍMAC;030000;1;23;31;11,8;8,99;1,73;1,66;2,5;45;41;4;78;68;10;7
2021;02;02;APART HOTEL;03;3 ESTRELLAS;AREQUIPA;040000;1;18;36;9,52;8,04;2,45;2,45;0;33;33;0;81;81;0;2
2021;02;02;APART HOTEL;03;3 ESTRELLAS;CAJAMARCA;060000;1;7;12;0;0;0;0;0;0;0;0;0;0;0;0
2021;02;02;APART HOTEL;03;3 ESTRELLAS;ICA;110000;1;10;10;1,43;2,86;1;1;0;8;8;0;8;8;0;3
2021;02;02;APART HOTEL;03;3 ESTRELLAS;LA LIBERTAD;130000;1;11;24;0;0;0;0;0;0;0;0;0;0;0;0
2021;02;02;APART HOTEL;03;3 ESTRELLAS;LIMA;150000;8;206;389;19,04;14,89;5,79;5,02;8,06;280;209;71;1622;1050;572;44
2021;02;02;APART HOTEL;03;3 ESTRELLAS;LORETO;160000;1;20;36;8,93;6,05;1,27;1,27;0;48;48;0;61;61;0;12
2021;02;02;APART HOTEL;03;3 ESTRELLAS;PASCO;190000;1;9;16;15,48;15,4;1,1;1,1;0;63;63;0;69;69;0;4
2021;02;02;APART HOTEL;03;3 ESTRELLAS;TUMBES;240000;2;18;50;63,69;43,14;2,66;2,66;0;227;227;0;604;604;0;15
2021;02;02;APART HOTEL;04;4 ESTRELLAS;AREQUIPA;040000;1;19;32;5,83;9,04;2,19;2,26;1;37;35;2;81;79;2;5
2021;02;02;APART HOTEL;04;4 ESTRELLAS;LIMA;150000;10;699;1442;51,13;31,98;2,46;2,35;4,02;5250;4894;356;12912;11480;1432;452
2021;02;02;APART HOTEL;04;4 ESTRELLAS;LORETO;160000;1;13;23;27,2;20,96;1,36;1,27;1,38;99;15;84;135;19;116;6
2021;02;02;APART HOTEL;04;4 ESTRELLAS;SAN MARTÍN;220000;1;24;38;38,24;51,6;2;1,94;3,75;275;267;8;549;519;30;12
2021;02;02;APART HOTEL;05;5 ESTRELLAS;LIMA;150000;6;399;674;29,18;25,41;2,41;2,25;5,03;1988;1869;119;4796;4198;598;145
2021;02;02;APART HOTEL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;2;16;44;32,14;32,14;9;9;0;44;44;0;396;396;0;4
2021;02;02;APART HOTEL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;1;23;31;11,8;8,99;1,73;1,66;2,5;45;41;4;78;68;10;7
2021;02;02;APART HOTEL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;2;37;68;7,63;8,51;2,31;2,35;1;70;68;2;162;160;2;7
2021;02;02;APART HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;1;10;10;1,43;2,86;1;1;0;8;8;0;8;8;0;3
2021;02;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;1;11;24;0;0;0;0;0;0;0;0;0;0;0;0
2021;02;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LIMA;150000;24;1304;2505;39,34;27,56;2,57;2,4;4,77;7518;6972;546;19330;16728;2602;641
2021;02;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LORETO;160000;2;33;59;16,13;11,86;1,33;1,27;1,38;147;63;84;196;80;116;18
2021;02;02;APART HOTEL;TT;TODAS CONSOLIDADAS;PASCO;190000;1;9;16;15,48;15,4;1,1;1,1;0;63;63;0;69;69;0;4
2021;02;02;APART HOTEL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;1;24;38;38,24;51,6;2;1,94;3,75;275;267;8;549;519;30;12
2021;02;02;APART HOTEL;TT;TODAS CONSOLIDADAS;TUMBES;240000;2;18;50;63,69;43,14;2,66;2,66;0;227;227;0;604;604;0;15
2021;02;03;HOSTAL;01;1 ESTRELLA;AMAZONAS;010000;14;208;312;37,67;31,87;1,01;1,01;0;2768;2768;0;2784;2784;0;34
2021;02;03;HOSTAL;01;1 ESTRELLA;ÁNCASH;020000;42;575;925;21,61;21,12;1,14;1,14;0;4814;4814;0;5471;5471;0;93
2021;02;03;HOSTAL;01;1 ESTRELLA;APURÍMAC;030000;1;10;20;0;0;0;0;0;0;0;0;0;0;0;0
2021;02;03;HOSTAL;01;1 ESTRELLA;AREQUIPA;040000;52;761;1174;24,37;19,53;1,48;1,48;0;4335;4335;0;6420;6420;0;122
2021;02;03;HOSTAL;01;1 ESTRELLA;AYACUCHO;050000;4;91;161;9,5;8,05;1,46;1,47;1;248;245;3;363;360;3;18
2021;02;03;HOSTAL;01;1 ESTRELLA;CAJAMARCA;060000;23;398;663;1,01;1,01;1;1;0;188;188;0;188;188;0;70
2021;02;03;HOSTAL;01;1 ESTRELLA;CALLAO;070000;11;204;408;31;31,36;1;1;1;3768;3737;30;3768;3737;30;37
2021;02;03;HOSTAL;01;1 ESTRELLA;CUSCO;080000;22;391;644;15,62;13,69;1,1;1,1;1,5;2248;2246;2;2468;2465;3;55
2021;02;03;HOSTAL;01;1 ESTRELLA;HUANCAVELICA;090000;2;29;45;41,13;26,67;1,02;1,02;0;331;331;0;336;336;0;5
2021;02;03;HOSTAL;01;1 ESTRELLA;HUÁNUCO;100000;13;206;311;46,06;39,78;1,08;1,08;0;3209;3209;0;3464;3464;0;34
2021;02;03;HOSTAL;01;1 ESTRELLA;ICA;110000;12;166;255;12,24;9,69;1,24;1,24;0;558;558;0;692;692;0;29
2021;02;03;HOSTAL;01;1 ESTRELLA;JUNÍN;120000;11;165;288;16,41;11,89;1,37;1,37;0;702;702;0;959;959;0;29
2021;02;03;HOSTAL;01;1 ESTRELLA;LA LIBERTAD;130000;34;472;824;34,14;19,53;1,71;1,71;0;2636;2636;0;4505;4505;0;82
2021;02;03;HOSTAL;01;1 ESTRELLA;LAMBAYEQUE;140000;19;251;323;17,7;16,55;1,15;1,16;1;1298;1275;23;1497;1474;23;43
2021;02;03;HOSTAL;01;1 ESTRELLA;LIMA;150000;70;1441;2692;14,16;14,82;1,03;1,03;1,07;12533;12067;466;12886;12390;496;259
2021;02;03;HOSTAL;01;1 ESTRELLA;LORETO;160000;5;75;102;4,43;5,78;6,88;6,88;0;24;24;0;165;165;0;12
2021;02;03;HOSTAL;01;1 ESTRELLA;MADRE DE DIOS;170000;1;35;61;23,78;25,18;2;2;2;215;213;2;430;426;4;3
2021;02;03;HOSTAL;01;1 ESTRELLA;MOQUEGUA;180000;14;191;346;14,32;11,02;1,22;1,22;0;873;873;0;1068;1068;0;33
2021;02;03;HOSTAL;01;1 ESTRELLA;PASCO;190000;16;282;410;49,37;27,22;1;1;0;3114;3114;0;3125;3125;0;46
2021;02;03;HOSTAL;01;1 ESTRELLA;PIURA;200000;2;36;51;14,09;8,89;1,81;1,84;1;70;68;2;127;125;2;8
2021;02;03;HOSTAL;01;1 ESTRELLA;PUNO;210000;18;315;541;15,53;12;1,01;1,01;1;1801;1418;383;1818;1434;384;41
2021;02;03;HOSTAL;01;1 ESTRELLA;SAN MARTÍN;220000;1;20;33;19,82;12,01;2,31;2,31;0;48;48;0;111;111;0;8
2021;02;03;HOSTAL;01;1 ESTRELLA;TACNA;230000;10;182;320;7,12;5,75;1,54;1,54;0;334;334;0;515;515;0;26
2021;02;03;HOSTAL;02;2 ESTRELLAS;AMAZONAS;010000;50;916;1428;25,5;21,05;1;1;1;8376;8370;6;8417;8411;6;147
2021;02;03;HOSTAL;02;2 ESTRELLAS;ÁNCASH;020000;123;2006;3400;23,51;22,66;1,06;1,06;1,06;20359;20327;32;21574;21540;34;338
2021;02;03;HOSTAL;02;2 ESTRELLAS;AREQUIPA;040000;127;2087;3791;21,33;17,21;1,32;1,32;1,33;13799;13700;99;18266;18134;132;359
2021;02;03;HOSTAL;02;2 ESTRELLAS;AYACUCHO;050000;3;34;67;0;0;0;0;0;0;0;0;0;0;0;0
2021;02;03;HOSTAL;02;2 ESTRELLAS;CAJAMARCA;060000;104;2004;3102;12,13;10,82;1,26;1,26;1,19;7432;7416;16;9397;9378;19;313
2021;02;03;HOSTAL;02;2 ESTRELLAS;CALLAO;070000;6;186;358;47,47;47,82;1,01;1,01;1;5297;5180;117;5343;5226;117;39
2021;02;03;HOSTAL;02;2 ESTRELLAS;CUSCO;080000;47;784;1348;10,25;8,5;1,56;1,56;2,1;2052;2031;21;3209;3165;44;126
2021;02;03;HOSTAL;02;2 ESTRELLAS;HUANCAVELICA;090000;2;49;81;12,17;10,93;1,46;1,46;0;170;170;0;248;248;0;6
2021;02;03;HOSTAL;02;2 ESTRELLAS;HUÁNUCO;100000;19;237;371;22,48;19,54;1,02;1,02;0;1992;1992;0;2030;2030;0;49
2021;02;03;HOSTAL;02;2 ESTRELLAS;ICA;110000;58;861;1431;26,16;23,65;2,04;2,04;1,83;4640;4634;6;9475;9464;11;147
2021;02;03;HOSTAL;02;2 ESTRELLAS;JUNÍN;120000;18;316;639;21,19;15,11;1,31;1,31;0;2057;2057;0;2703;2703;0;61
2021;02;03;HOSTAL;02;2 ESTRELLAS;LA LIBERTAD;130000;134;2241;4062;19,03;15,39;1,23;1,23;1,15;14278;14130;148;17507;17337;170;394
2021;02;03;HOSTAL;02;2 ESTRELLAS;LAMBAYEQUE;140000;157;2305;3225;24,43;16,99;1,06;1,06;1,04;14436;14164;272;15345;15062;283;421
2021;02;03;HOSTAL;02;2 ESTRELLAS;LIMA;150000;125;2872;5260;24,33;27,26;1,5;1,47;2,63;40652;39888;763;60830;58826;2004;759
2021;02;03;HOSTAL;02;2 ESTRELLAS;LORETO;160000;5;79;124;5,83;9,3;2,2;2,19;2,31;147;134;13;323;293;30;15
2021;02;03;HOSTAL;02;2 ESTRELLAS;MADRE DE DIOS;170000;5;139;210;27,93;19,37;1,2;1,2;1;952;935;17;1139;1122;17;23
2021;02;03;HOSTAL;02;2 ESTRELLAS;MOQUEGUA;180000;48;623;1033;27,57;20,71;2,75;2,73;3,96;2175;2124;51;5991;5789;202;111
2021;02;03;HOSTAL;02;2 ESTRELLAS;PASCO;190000;9;151;271;21,95;13,78;1,45;1,45;0;720;720;0;1046;1046;0;24
2021;02;03;HOSTAL;02;2 ESTRELLAS;PIURA;200000;28;541;869;21,98;22,56;1,81;1,79;2,32;3027;2885;142;5489;5160;329;109
2021;02;03;HOSTAL;02;2 ESTRELLAS;PUNO;210000;28;448;830;19,75;13,88;1,55;1,55;1,15;2085;2072;13;3225;3210;15;71
2021;02;03;HOSTAL;02;2 ESTRELLAS;SAN MARTÍN;220000;15;241;398;31,88;24,5;1,66;1,66;1,57;1648;1618;30;2730;2683;47;50
2021;02;03;HOSTAL;02;2 ESTRELLAS;TACNA;230000;21;361;675;29,96;16,16;1;1;0;3054;3054;0;3054;3054;0;62
2021;02;03;HOSTAL;02;2 ESTRELLAS;TUMBES;240000;5;65;130;16,76;17,01;1,98;1,98;0;312;312;0;619;619;0;21
2021;02;03;HOSTAL;02;2 ESTRELLAS;UCAYALI;250000;2;70;127;19,85;12,99;1,48;1,48;1,71;312;305;7;462;450;12;13
2021;02;03;HOSTAL;03;3 ESTRELLAS;AMAZONAS;010000;8;147;297;8,48;4,59;1,69;1,68;3;226;225;1;382;379;3;25
2021;02;03;HOSTAL;03;3 ESTRELLAS;ÁNCASH;020000;19;300;525;12,98;8,97;2,98;3;1,4;442;437;5;1318;1311;7;54
2021;02;03;HOSTAL;03;3 ESTRELLAS;APURÍMAC;030000;1;24;43;16,22;9,05;2,18;2,18;0;50;50;0;109;109;0;7
2021;02;03;HOSTAL;03;3 ESTRELLAS;AREQUIPA;040000;33;570;1065;26;16,02;2,42;2,41;4,23;1972;1959;13;4778;4723;55;134
2021;02;03;HOSTAL;03;3 ESTRELLAS;AYACUCHO;050000;2;40;83;24,64;16,48;3,45;3,26;4,37;111;92;19;383;300;83;13
2021;02;03;HOSTAL;03;3 ESTRELLAS;CAJAMARCA;060000;42;694;1158;17,89;13,2;1,55;1,55;1,49;2760;2717;43;4281;4217;64;120
2021;02;03;HOSTAL;03;3 ESTRELLAS;CUSCO;080000;19;341;649;6,01;3,77;1,94;1,94;0;353;353;0;685;685;0;52
2021;02;03;HOSTAL;03;3 ESTRELLAS;HUANCAVELICA;090000;2;20;23;0;0;0;0;0;0;0;0;0;0;0;0
2021;02;03;HOSTAL;03;3 ESTRELLAS;HUÁNUCO;100000;1;14;24;0;0;0;0;0;0;0;0;0;0;0;0
2021;02;03;HOSTAL;03;3 ESTRELLAS;ICA;110000;32;632;1151;13,62;8,43;1,51;1,47;2,17;1798;1695;103;2718;2495;223;144
2021;02;03;HOSTAL;03;3 ESTRELLAS;JUNÍN;120000;2;47;93;27,36;16,01;2,86;2,88;1,67;146;143;3;417;412;5;40
2021;02;03;HOSTAL;03;3 ESTRELLAS;LA LIBERTAD;130000;60;962;1791;30,36;26,91;1,1;1,1;1,08;12285;12152;133;13495;13351;144;171
2021;02;03;HOSTAL;03;3 ESTRELLAS;LAMBAYEQUE;140000;23;337;511;26,03;19,89;1,26;1,26;1,11;2266;2248;18;2846;2826;20;80
2021;02;03;HOSTAL;03;3 ESTRELLAS;LIMA;150000;16;348;701;10,25;9,2;1,18;1,18;1,07;1568;1553;15;1855;1839;16;67
2021;02;03;HOSTAL;03;3 ESTRELLAS;LORETO;160000;8;113;187;14,57;9,32;1,75;1,77;1,27;279;268;11;488;474;14;29
2021;02;03;HOSTAL;03;3 ESTRELLAS;MADRE DE DIOS;170000;1;22;29;7,47;7,51;1,33;1,33;0;46;46;0;61;61;0;2
2021;02;03;HOSTAL;03;3 ESTRELLAS;MOQUEGUA;180000;3;52;85;33,1;20,38;5,99;5,94;7,33;81;78;3;485;463;22;9
2021;02;03;HOSTAL;03;3 ESTRELLAS;PASCO;190000;1;9;18;0;0;0;0;0;0;0;0;0;0;0;0
2021;02;03;HOSTAL;03;3 ESTRELLAS;PIURA;200000;2;37;89;10,52;11,28;1,98;1,95;2,36;142;131;11;281;255;26;12
2021;02;03;HOSTAL;03;3 ESTRELLAS;PUNO;210000;6;140;263;17,53;11,22;1,87;1,88;1,44;441;432;9;826;813;13;31
2021;02;03;HOSTAL;03;3 ESTRELLAS;SAN MARTÍN;220000;6;112;241;16,55;13,83;1,25;1,25;1,08;746;734;12;933;920;13;40
2021;02;03;HOSTAL;03;3 ESTRELLAS;TACNA;230000;5;89;184;18,22;11,32;1,4;1,4;0;416;416;0;583;583;0;15
2021;02;03;HOSTAL;03;3 ESTRELLAS;UCAYALI;250000;1;35;52;2,76;2,13;1,63;1,63;0;19;19;0;31;31;0;3
2021;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;72;1271;2037;25,52;20,31;1,02;1,02;1,29;11370;11363;7;11583;11574;9;206
2021;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;184;2881;4850;22,03;20,89;1,11;1,11;1,11;25615;25578;37;28363;28322;41;485
2021;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;6;157;240;22,34;16,99;1,16;1,16;0;985;985;0;1142;1142;0;28
2021;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;9;165;311;11,21;8,57;2,08;1,96;3,91;359;337;22;746;660;86;31
2021;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;169;3096;4923;11,99;10,06;1,34;1,34;1,41;10380;10321;59;13866;13783;83;503
2021;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;CALLAO;070000;17;390;766;38,79;38,94;1;1,01;1;8884;8742;142;8928;8786;142;75
2021;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;CUSCO;080000;88;1516;2641;10,68;8,6;1,37;1,36;2,04;4653;4630;23;6362;6315;47;233
2021;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;6;98;149;18,26;14;1,17;1,17;0;501;501;0;584;584;0;11
2021;02;03;HOSTAL;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;33;457;706;32,42;27,79;1,06;1,06;0;5201;5201;0;5494;5494;0;83
