AÑO;MES;CLASE;DESCRIPCIÓN CLASE;CATEGORÍA;DESCRIPCIÓN CATEGORÍA;DEPARTAMENTO;UBIGEO;NÚMERO DE ESTABLECIMIENTO;NÚMERO DE HABITACIONES;NÚMERO DE PLAZAS-CAMA;TNOH EN EL MES(%);TNOC EN EL MES(%);PROM PERMANENCIA(DÍAS);PROM PERMANENCIA - NAC (DÍAS);PROM PERMANENCIA - EXT (DÍAS);TOTAL DE ARRIBOS EN EL MES;TOTAL DE ARRIBOS MES - NAC;TOTAL DE ARRIBOS MES - EXT;TOTAL PERNOCT MES;TOTAL PERNOCT MES - NAC (DÍAS);TOTAL PERNOCT MES - EXT (DÍAS);TOTAL EMPLEO EN EL MES
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;CUSCO;080000;13;1109;2154;34,63;32,46;2,5;2,18;2,55;8687;1320;7367;21678;2880;18798;517
2020;03;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;PASCO;190000;23;407;690;4,82;2,67;1,04;1,04;0;548;548;0;572;572;0;55
2020;03;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;AYACUCHO;050000;13;333;572;19,02;14,74;1,15;1,15;1;2282;2263;19;2613;2594;19;45
2020;03;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;AMAZONAS;010000;27;567;1056;25,65;19,95;1,65;1,63;1,83;3967;3695;272;6531;6034;497;119
2020;03;TT;TODAS CONSOLIDADAS;01;1 ESTRELLA;TACNA;230000;13;248;447;11,19;9,24;1,39;1,4;1,38;919;520;399;1280;730;550;37
2020;03;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;TACNA;230000;68;1514;3028;8,85;6,87;1,67;1,69;1,65;3864;1851;2013;6452;3129;3323;261
2020;03;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;TACNA;230000;25;777;1633;9,15;7,45;1,95;1,83;2,08;1937;1027;910;3772;1882;1890;228
2020;03;TT;TODAS CONSOLIDADAS;02;2 ESTRELLAS;LORETO;160000;20;463;761;10,21;7,31;2,24;2,26;2,02;771;707;64;1725;1596;129;66
2020;03;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;APURÍMAC;030000;5;147;244;24,8;18,47;2,31;2,41;1,48;604;543;61;1397;1307;90;38
2020;03;TT;TODAS CONSOLIDADAS;03;3 ESTRELLAS;PUNO;210000;37;1102;2135;13,35;10,84;1,59;1,56;1,6;4521;1733;2788;7172;2705;4467;298
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;HUÁNUCO;100000;1;52;90;0;0;0;0;0;0;0;0;0;0;0;0
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;ICA;110000;7;733;1517;11,39;12,69;1,71;1,7;1,71;3498;2574;924;5969;4388;1581;440
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;JUNÍN;120000;1;40;66;5,48;6,35;1,31;1,32;1;99;97;2;130;128;2;19
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;LA LIBERTAD;130000;4;234;385;14,9;12,87;1,82;1,61;2,51;843;644;199;1536;1037;499;91
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;LAMBAYEQUE;140000;5;381;615;34,39;30,19;2,1;2,05;2,29;2741;2192;549;5756;4497;1259;246
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;LIMA;150000;50;4523;8072;27,92;23,6;2,31;1,98;2,52;25613;10252;15361;59047;20321;38726;2337
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;LORETO;160000;2;99;167;20,98;15,67;1,7;1,7;0;477;477;0;811;811;0;48
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;MOQUEGUA;180000;2;123;232;29,01;18,88;2,26;2,1;2,67;602;439;163;1358;922;436;33
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;PIURA;200000;2;181;353;18,13;12,23;2,37;2,24;3,51;564;505;59;1338;1131;207;136
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;PUNO;210000;7;447;843;12,69;11,45;1,72;1,89;1,69;1743;255;1488;2993;483;2510;186
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;SAN MARTÍN;220000;2;70;157;24,19;12,49;1,75;1,76;1,64;347;325;22;608;572;36;58
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;TACNA;230000;1;150;300;17,2;14,33;1,83;1,57;2,08;728;357;371;1333;562;771;70
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;TUMBES;240000;6;662;1565;57,1;32,14;2,38;2,28;2,74;6566;5174;1392;15595;11784;3811;485
2020;03;TT;TODAS CONSOLIDADAS;04;4 ESTRELLAS;UCAYALI;250000;5;288;506;21,45;16,72;2,95;2,48;4,68;888;698;190;2622;1732;890;110
2020;03;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;CUSCO;080000;14;1246;2381;27,85;26,18;1,91;2,24;1,87;10091;1196;8895;19323;2678;16645;1197
2020;03;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;ICA;110000;4;460;1046;17,39;15,22;1,97;1,83;2,41;2510;1929;581;4935;3532;1403;300
2020;03;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;LA LIBERTAD;130000;2;267;534;20,41;16,28;1,73;1,69;1,88;1555;1208;347;2695;2043;652;122
2020;03;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;LIMA;150000;31;4486;8031;28,12;22,34;2,79;2,56;2,87;19913;5018;14895;55630;12856;42774;4027
2020;03;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;LORETO;160000;1;60;88;44,68;50,88;2,79;2,15;3,19;497;189;308;1388;407;981;41
2020;03;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;PIURA;200000;1;83;143;38,94;32,01;2,62;2,36;3,42;541;405;136;1419;954;465;52
2020;03;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;PUNO;210000;1;123;235;17,81;16,23;2,1;2,87;2,05;564;30;534;1182;86;1096;83
2020;03;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;UCAYALI;250000;2;162;297;24,29;17,67;2,59;2,5;3,34;628;560;68;1627;1400;227;69
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;ÁNCASH;020000;5;52;119;0;0;0;0;0;0;0;0;0;0;0;0
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;CUSCO;080000;17;252;766;0;0;0;0;0;0;0;0;0;0;0;0
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;ICA;110000;2;18;43;2,87;2,93;1,11;1,13;1;35;30;5;39;34;5;5
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;LIMA;150000;8;133;420;11,64;6,06;2,29;1,94;3,49;345;267;78;789;517;272;38
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;LORETO;160000;51;779;1588;6,98;7,06;2,38;1,83;2,79;1461;624;837;3476;1139;2337;182
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;MADRE DE DIOS;170000;7;207;480;14,34;12,51;2,44;2,24;2,46;762;51;711;1861;114;1747;270
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;PASCO;190000;9;167;433;,48;,52;1,11;1,11;0;63;63;0;70;70;0;25
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;PUNO;210000;1;13;35;0;0;0;0;0;0;0;0;0;0;0;0
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;SAN MARTÍN;220000;9;143;322;0;0;0;0;0;0;0;0;0;0;0;0
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;UCAYALI;250000;3;38;99;2,97;7,3;5,21;1,63;7,33;43;16;27;224;26;198;19
2020;03;TT;TODAS CONSOLIDADAS;13;ECOLODGE;AREQUIPA;040000;2;58;148;17,58;12,69;1,37;1,25;1,4;424;81;343;582;101;481;63
2020;03;TT;TODAS CONSOLIDADAS;13;ECOLODGE;SAN MARTÍN;220000;1;12;24;0;0;0;0;0;0;0;0;0;0;0;0
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;385;5123;8287;11,77;8,7;1,15;1,15;1,14;22164;21729;435;28125;27414;711;747
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;937;12203;21201;7,6;6,72;1,29;1,29;1,19;44504;43994;510;52558;51903;655;1718
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;513;4891;7605;7,35;6,17;1,37;1,36;2,08;11378;11105;273;15652;15122;530;553
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;612;6882;11179;8,79;7,34;1,2;1,2;1,25;21740;21345;395;26562;25981;581;957
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;CUSCO;080000;2223;27818;52305;19,42;15,37;2,2;2,06;2,34;120670;48874;71796;261290;99033;162257;6752
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;ICA;110000;946;14753;26582;11,71;8,91;1,22;1,23;1,36;59931;54218;5713;79533;70681;8852;2961
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;JUNÍN;120000;1374;16254;26999;9,65;7,79;1,17;1,17;1,29;53872;53727;145;63810;63600;210;2826
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;1196;14949;26325;10,02;8,8;1,14;1,14;,41;67106;65463;1643;84122;81210;2912;2146
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;725;11045;16610;14,39;12,09;1,22;1,21;1,41;50175;48111;2064;64880;61129;3751;2204
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;LIMA;150000;6686;79656;141898;19,42;18,85;1,48;1,45;2,1;1877666;1761963;115702;2805412;2536110;269302;61234
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;PIURA;200000;1065;12458;22587;17,36;14,22;1,89;1,76;2,89;52809;46754;6055;101045;83479;17566;2060
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;PUNO;210000;935;10887;19284;13,53;10,04;1,13;1,13;1,21;50170;42908;7262;59650;48643;11007;2224
2020;03;TT;TODAS CONSOLIDADAS;05;5 ESTRELLAS;AREQUIPA;040000;3;241;346;17,82;16,74;2,39;2,12;2,6;753;337;416;1796;714;1082;179
2020;03;TT;TODAS CONSOLIDADAS;12;ALBERGUE;AREQUIPA;040000;4;54;119;6,93;4,31;1,49;1,69;1,29;107;52;55;159;88;71;28
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;1636;19211;33496;12,3;10,94;2,02;1,63;2,92;60316;45786;14530;113057;72176;40881;3294
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;919;12993;20947;8,36;7,61;1,2;1,2;1,07;38247;37857;390;48604;47931;673;1739
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;CALLAO;070000;291;4860;8998;21,9;20,8;1,04;1,03;1,18;93497;79277;14220;100257;81229;19028;1654
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;209;2528;3911;8,92;6,95;1,23;1,23;1,05;6826;6811;15;8429;8408;21;439
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;583;8177;12478;17;14,11;1,05;1,05;,03;48206;48189;17;51025;50999;26;1151
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;270;3525;6090;12,99;9,81;1,65;1,64;1,96;11460;10886;574;19849;18523;1326;640
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;PASCO;190000;356;4606;7425;9,54;7,43;1,27;1,27;,85;11906;11904;2;15514;15512;2;651
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;LORETO;160000;835;9674;15708;12,8;10,03;1,87;1,95;1,81;26052;11581;14471;51242;23904;27338;1868
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;333;4969;8381;14,17;11,03;1,18;1,15;1,45;24011;21587;2424;28561;24338;4223;1093
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;894;11536;18644;10,55;8,84;1,52;1,44;2,72;33448;31650;1798;52948;48036;4912;1629
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;TACNA;230000;554;7129;13467;6,79;5,02;1,27;1,27;1,24;16973;11876;5097;23962;15842;8120;1172
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;TUMBES;240000;244;3715;7565;8,37;6,18;1,91;1,97;1,64;12143;9832;2311;25744;20477;5267;989
2020;03;TT;TODAS CONSOLIDADAS;TT;TODAS CONSOLIDADAS;UCAYALI;250000;499;6554;10206;20,18;17,06;2,27;2,24;2,2;22899;21776;1123;52492;49146;3346;1322
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;APURÍMAC;030000;10;207;327;3,46;4,65;1,89;1,84;15;241;240;1;456;441;15;43
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;AYACUCHO;050000;2;30;44;6,78;6,36;1;1;0;84;84;0;84;84;0;4
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;CALLAO;070000;236;3156;5791;9,71;8,59;1;1;0;30983;30983;0;30983;30983;0;641
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;HUANCAVELICA;090000;7;221;330;12,4;10,75;1,39;1,39;0;766;766;0;1064;1064;0;29
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;HUÁNUCO;100000;10;172;225;3,45;6,22;4,38;3,94;25;96;94;2;420;370;50;26
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;ICA;110000;6;149;284;1,5;2,23;3,45;3,45;0;55;55;0;190;190;0;19
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;JUNÍN;120000;33;649;1163;6,26;3,96;3,17;3,17;0;435;435;0;1381;1381;0;104
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;LAMBAYEQUE;140000;2;40;63;13,75;8,73;6,6;6,6;0;25;25;0;165;165;0;4
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;LORETO;160000;4;72;111;9,54;8,44;2,08;2,46;1,22;135;94;41;281;231;50;15
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;MADRE DE DIOS;170000;14;344;585;16,83;12,7;1,17;1,16;1,46;1912;1888;24;2228;2193;35;46
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;MOQUEGUA;180000;6;128;227;10,47;6,53;5,24;5,24;0;85;85;0;445;445;0;23
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;PUNO;210000;7;97;146;1,92;1,74;1,13;1,13;0;67;67;0;76;76;0;22
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;TACNA;230000;2;26;58;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;TUMBES;240000;5;72;133;9,86;8,57;1,3;1,47;1;263;168;95;342;247;95;9
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;UCAYALI;250000;7;125;195;13,2;8,84;12,31;13,13;1,67;42;39;3;517;512;5;26
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;10;172;225;3,45;6,22;4,38;3,94;25;96;94;2;420;370;50;26
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;AMAZONAS;010000;5;67;111;,25;,3;2;2;0;5;5;0;10;10;0;4
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;ÁNCASH;020000;6;120;221;,86;,94;1,82;1,82;0;34;34;0;62;62;0;9
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;CAJAMARCA;060000;4;73;99;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;PIURA;200000;19;372;604;29,6;18,44;7,49;5,85;27,35;446;412;34;3342;2412;930;96
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;SAN MARTÍN;220000;10;110;155;44,55;49,68;30;30;0;77;77;0;2310;2310;0;10
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;AREQUIPA;040000;18;295;547;16,47;13,99;4,08;3,87;0;562;562;0;2295;2175;120;50
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;CUSCO;080000;27;514;832;6,63;4,98;1,81;1,44;6,38;687;635;52;1244;912;332;85
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;CUSCO;080000;27;514;832;6,63;4,98;1,81;1,44;6,38;687;635;52;1244;912;332;85
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;LA LIBERTAD;130000;2;39;65;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;PASCO;190000;3;59;122;4,12;2,35;1,3;1,3;0;66;66;0;86;86;0;7
2020;04;00;NO CLASIFICADO;00;NO CATEGORIZADO;LIMA;150000;6071;51660;89411;18,66;16,7;5,35;5,3;7,46;383381;374824;8557;2049178;1985360;63817;34275
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;5;67;111;,25;,3;2;2;0;5;5;0;10;10;0;4
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;6;120;221;,86;,94;1,82;1,82;0;34;34;0;62;62;0;9
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;10;207;327;3,46;4,65;1,89;1,84;15;241;240;1;456;441;15;43
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;CALLAO;070000;236;3156;5791;9,71;8,59;1;1;0;30983;30983;0;30983;30983;0;641
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;7;221;330;12,4;10,75;1,39;1,39;0;766;766;0;1064;1064;0;29
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;18;295;547;16,47;13,99;4,08;3,87;0;562;562;0;2295;2175;120;50
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;2;30;44;6,78;6,36;1;1;0;84;84;0;84;84;0;4
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;4;73;99;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;ICA;110000;6;149;284;1,5;2,23;3,45;3,45;0;55;55;0;190;190;0;19
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;JUNÍN;120000;33;649;1163;6,26;3,96;3,17;3,17;0;435;435;0;1381;1381;0;104
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;2;39;65;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;2;40;63;13,75;8,73;6,6;6,6;0;25;25;0;165;165;0;4
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;LORETO;160000;4;72;111;9,54;8,44;2,08;2,46;1,22;135;94;41;281;231;50;15
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;14;344;585;16,83;12,7;1,17;1,16;1,46;1912;1888;24;2228;2193;35;46
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;6;128;227;10,47;6,53;5,24;5,24;0;85;85;0;445;445;0;23
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PASCO;190000;3;59;122;4,12;2,35;1,3;1,3;0;66;66;0;86;86;0;7
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PIURA;200000;19;372;604;29,6;18,44;7,49;5,85;27,35;446;412;34;3342;2412;930;96
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;10;110;155;44,55;49,68;30;30;0;77;77;0;2310;2310;0;10
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;TACNA;230000;2;26;58;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;UCAYALI;250000;7;125;195;13,2;8,84;12,31;13,13;1,67;42;39;3;517;512;5;26
2020;04;01;HOTEL;01;1 ESTRELLA;ÁNCASH;020000;1;31;48;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;01;HOTEL;01;1 ESTRELLA;AYACUCHO;050000;4;105;183;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;01;HOTEL;01;1 ESTRELLA;CAJAMARCA;060000;2;45;76;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;01;HOTEL;01;1 ESTRELLA;JUNÍN;120000;1;25;44;,53;,3;1;1;0;4;4;0;4;4;0;1
2020;04;01;HOTEL;01;1 ESTRELLA;LIMA;150000;4;165;313;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;01;HOTEL;01;1 ESTRELLA;MADRE DE DIOS;170000;1;20;34;30;17,65;30;30;0;6;6;0;180;180;0;3
2020;04;01;HOTEL;02;2 ESTRELLAS;AMAZONAS;010000;10;272;412;1,13;1,11;1,54;1,54;0;89;89;0;137;137;0;43
2020;04;01;HOTEL;02;2 ESTRELLAS;ÁNCASH;020000;15;422;770;4;2,88;1,07;1,07;0;620;620;0;665;665;0;66
2020;04;01;HOTEL;02;2 ESTRELLAS;APURÍMAC;030000;2;47;84;8,65;4,92;1;1;0;124;124;0;124;124;0;8
2020;04;01;HOTEL;02;2 ESTRELLAS;AYACUCHO;050000;6;182;355;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;01;HOTEL;02;2 ESTRELLAS;CAJAMARCA;060000;17;536;909;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;01;HOTEL;02;2 ESTRELLAS;HUANCAVELICA;090000;1;20;28;1;,71;1;1;0;6;6;0;6;6;0;7
2020;04;01;HOTEL;02;2 ESTRELLAS;HUÁNUCO;100000;2;107;170;1,25;1;1;1;0;51;51;0;51;51;0;13
2020;04;01;HOTEL;02;2 ESTRELLAS;ICA;110000;2;73;132;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;01;HOTEL;02;2 ESTRELLAS;JUNÍN;120000;5;238;432;2,35;1,41;1,69;1,69;0;108;108;0;183;183;0;27
2020;04;01;HOTEL;02;2 ESTRELLAS;LAMBAYEQUE;140000;5;147;231;2,81;2,77;2,49;1,81;28;77;75;2;192;136;56;23
2020;04;01;HOTEL;02;2 ESTRELLAS;LIMA;150000;67;2699;4770;2,66;2,22;6,48;6,03;8,44;585;475;110;3789;2863;926;554
2020;04;01;HOTEL;02;2 ESTRELLAS;PIURA;200000;2;47;81;2,48;1,69;4,1;4,1;0;10;10;0;41;41;0;9
2020;04;01;HOTEL;02;2 ESTRELLAS;PUNO;210000;1;20;42;,83;,4;5;5;0;1;1;0;5;5;0;3
2020;04;01;HOTEL;02;2 ESTRELLAS;SAN MARTÍN;220000;2;60;98;1,28;1,9;1;1;0;56;56;0;56;56;0;12
2020;04;01;HOTEL;02;2 ESTRELLAS;TACNA;230000;1;31;57;12,9;7,02;24;24;0;5;5;0;120;120;0;5
2020;04;01;HOTEL;03;3 ESTRELLAS;AMAZONAS;010000;8;191;329;0;0;0;0;0;0;0;0;0;0;0;0
2020;04;01;HOTEL;03;3 ESTRELLAS;ÁNCASH;020000;13;470;790;1,82;1,06;2,14;2,14;0;118;118;0;252;252;0;89
2020;04;01;HOTEL;03;3 ESTRELLAS;APURÍMAC;030000;2;60;104;10,67;6,51;7,81;7,81;0;26;26;0;203;203;0;14
2020;04;01;HOTEL;03;3 ESTRELLAS;AREQUIPA;040000;14;388;677;11,77;8,35;9,92;9,57;21,6;171;166;5;1696;1588;108;135
2020;04;01;HOTEL;03;3 ESTRELLAS;AYACUCHO;050000;4;151;280;10,51;5,67;7,93;7,53;32;60;59;1;476;444;32;67
2020;04;01;HOTEL;03;3 ESTRELLAS;CAJAMARCA;060000;16;525;956;2,19;,84;12,74;12,74;0;19;19;0;242;242;0;89
2020;04;01;HOTEL;03;3 ESTRELLAS;CALLAO;070000;2;116;212;2,04;1,15;4,87;3,42;10,67;15;12;3;73;41;32;23
2020;04;01;HOTEL;03;3 ESTRELLAS;CUSCO;080000;6;220;461;1,26;,71;2,51;2,05;0;39;39;0;98;80;18;62
2020;04;01;HOTEL;03;3 ESTRELLAS;HUANCAVELICA;090000;1;42;68;15;9,26;7;7;0;27;27;0;189;189;0;7
2020;04;01;HOTEL;03;3 ESTRELLAS;HUÁNUCO;100000;1;27;38;,74;,53;1;1;0;6;6;0;6;6;0;3
2020;04;01;HOTEL;03;3 ESTRELLAS;ICA;110000;6;274;592;6,93;3,33;1,18;1,16;2,67;500;494;6;591;575;16;60
2020;04;01;HOTEL;03;3 ESTRELLAS;JUNÍN;120000;4;140;250;21,74;9,8;15;15;0;49;49;0;735;735;0;43
2020;04;01;HOTEL;03;3 ESTRELLAS;LA LIBERTAD;130000;6;213;409;6,31;6,39;9,68;9,9;1;81;79;2;784;782;2;35
2020;04;01;HOTEL;03;3 ESTRELLAS;LAMBAYEQUE;140000;1;22;22;2,88;2,88;1;1;0;19;19;0;19;19;0;3
2020;04;01;HOTEL;03;3 ESTRELLAS;LIMA;150000;98;5284;9828;24,88;22,08;8,85;9,26;5,08;7360;6626;734;65110;61384;3726;1174
2020;04;01;HOTEL;03;3 ESTRELLAS;LORETO;160000;5;188;349;14,49;10,28;5,43;5,63;4,81;198;150;48;1076;845;231;40
2020;04;01;HOTEL;03;3 ESTRELLAS;MOQUEGUA;180000;2;82;151;17,44;12,6;15,43;15,43;0;37;37;0;571;571;0;16
2020;04;01;HOTEL;03;3 ESTRELLAS;UCAYALI;250000;9;320;511;4,67;3,46;9,32;8,29;37,5;57;55;2;531;456;75;78
2020;04;01;HOTEL;04;4 ESTRELLAS;CALLAO;070000;2;371;632;58,16;65,25;9,31;12,44;1,99;1329;931;398;12371;11579;792;223
2020;04;01;HOTEL;04;4 ESTRELLAS;CUSCO;080000;4;480;896;8,72;6,42;3,17;1,98;5,44;545;358;187;1725;708;1017;194
2020;04;01;HOTEL;04;4 ESTRELLAS;ICA;110000;2;118;246;55,76;32,62;8,91;8,8;0;270;270;0;2407;2377;30;43
2020;04;01;HOTEL;04;4 ESTRELLAS;JUNÍN;120000;1;40;66;2,17;2,22;1;1;0;44;44;0;44;44;0;19
2020;04;01;HOTEL;04;4 ESTRELLAS;LIMA;150000;31;3025;5263;46,51;36,89;9,43;9,71;6,52;6178;5627;551;58252;54658;3594;1347
2020;04;01;HOTEL;04;4 ESTRELLAS;MOQUEGUA;180000;2;123;232;13,88;13,89;9,97;9,88;12,67;97;94;3;967;929;38;33
