AÑO;MES;CLASE;DESCRIPCIÓN CLASE;CATEGORÍA;DESCRIPCIÓN CATEGORÍA;DEPARTAMENTO;UBIGEO;NÚMERO DE ESTABLECIMIENTO;NÚMERO DE HABITACIONES;NÚMERO DE PLAZAS-CAMA;TNOH EN EL MES(%);TNOC EN EL MES(%);PROM PERMANENCIA(DÍAS);PROM PERMANENCIA - NAC (DÍAS);PROM PERMANENCIA - EXT (DÍAS);TOTAL DE ARRIBOS EN EL MES;TOTAL DE ARRIBOS MES - NAC;TOTAL DE ARRIBOS MES - EXT;TOTAL PERNOCT MES;TOTAL PERNOCT MES - NAC (DÍAS);TOTAL PERNOCT MES - EXT (DÍAS);TOTAL EMPLEO EN EL MES
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;JUNÍN;120000;1407;14680;23786;22,68;19,57;1,23;1,23;1,59;117309;116636;673;144266;143198;1068;2661
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;JUNÍN;120000;1407;14680;23786;22,68;19,57;1,23;1,23;1,59;117309;116636;673;144266;143198;1068;2661
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;LA LIBERTAD;130000;907;6954;11648;11,86;10,17;1,04;1,04;1,15;35234;34758;476;36708;36160;548;532
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;907;6954;11648;11,86;10,17;1,04;1,04;1,15;35234;34758;476;36708;36160;548;532
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;LAMBAYEQUE;140000;397;3867;5619;16,29;13,13;1,04;1,04;1,01;22090;21889;201;22876;22672;204;470
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;397;3867;5619;16,29;13,13;1,04;1,04;1,01;22090;21889;201;22876;22672;204;470
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;LIMA;150000;6697;53873;93216;19,16;17,92;1,11;1,11;1,12;2265908;2220272;45637;2520502;2469303;51200;37914
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;LIMA;150000;6697;53873;93216;19,16;17,92;1,11;1,11;1,12;2265908;2220272;45637;2520502;2469303;51200;37914
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;LORETO;160000;760;6667;10404;11,37;11,08;2;1,9;2,18;17865;11537;6328;35751;21925;13826;737
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;LORETO;160000;760;6667;10404;11,37;11,08;2;1,9;2,18;17865;11537;6328;35751;21925;13826;737
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;MADRE DE DIOS;170000;314;4363;7225;20,98;18,53;1,24;1,18;1,59;33413;28605;4808;41493;33834;7659;734
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;MOQUEGUA;180000;171;1797;3065;16,65;11,87;1,45;1,45;1,33;7785;7674;111;11276;11128;148;323
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;171;1797;3065;16,65;11,87;1,45;1,45;1,33;7785;7674;111;11276;11128;148;323
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;PASCO;190000;355;3929;6286;22,72;20,36;1,31;1,31;1,54;30253;30125;128;39680;39483;197;705
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PASCO;190000;355;3929;6286;22,72;20,36;1,31;1,31;1,54;30253;30125;128;39680;39483;197;705
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;PIURA;200000;1074;10301;18727;36,63;27,88;1,67;1,62;2,33;96900;89890;7010;161847;145539;16308;2029
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PIURA;200000;1074;10301;18727;36,63;27,88;1,67;1,62;2,33;96900;89890;7010;161847;145539;16308;2029
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;PUNO;210000;750;6828;11602;20,11;17,04;1,1;1,1;1,09;55714;53144;2570;61292;58488;2804;1221
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PUNO;210000;750;6828;11602;20,11;17,04;1,1;1,1;1,09;55714;53144;2570;61292;58488;2804;1221
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;SAN MARTÍN;220000;798;8832;13810;28,03;23,51;1,36;1,33;2,12;73896;70743;3153;100630;93940;6690;1157
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;798;8832;13810;28,03;23,51;1,36;1,33;2,12;73896;70743;3153;100630;93940;6690;1157
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;TACNA;230000;401;3846;6952;16,28;14,86;1,23;1,15;1,41;26098;18158;7940;32031;20814;11217;458
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;TACNA;230000;401;3846;6952;16,28;14,86;1,23;1,15;1,41;26098;18158;7940;32031;20814;11217;458
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;TUMBES;240000;233;2252;4288;28,61;21,44;1,81;1,77;2,06;15722;13604;2118;28506;24134;4372;390
2023;07;00;NO CLASIFICADO;00;NO CATEGORIZADO;UCAYALI;250000;501;5111;7967;35,28;30,49;3,58;3,63;1,79;21004;20517;487;75296;74426;870;909
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;UCAYALI;250000;501;5111;7967;35,28;30,49;3,58;3,63;1,79;21004;20517;487;75296;74426;870;909
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;654;5867;10019;23,23;19,11;1,39;1,39;1,4;42827;42428;399;59362;58805;557;1075
2023;07;01;HOTEL;01;1 ESTRELLA;ÁNCASH;020000;15;453;704;30,97;27,17;1,08;1,08;0;5496;5496;0;5930;5930;0;64
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;314;4363;7225;20,98;18,53;1,24;1,18;1,59;33413;28605;4808;41493;33834;7659;734
2023;07;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;TUMBES;240000;233;2252;4288;28,61;21,44;1,81;1,77;2,06;15722;13604;2118;28506;24134;4372;390
2023;07;01;HOTEL;01;1 ESTRELLA;ICA;110000;5;108;134;0;0;0;0;0;0;0;0;0;0;0;0
2023;07;01;HOTEL;01;1 ESTRELLA;JUNÍN;120000;6;246;511;22,79;14,65;1,65;1,65;0;1409;1409;0;2321;2321;0;26
2023;07;01;HOTEL;01;1 ESTRELLA;LA LIBERTAD;130000;5;116;201;43,58;30,04;1;1;1;1872;1865;7;1872;1865;7;20
2023;07;01;HOTEL;01;1 ESTRELLA;LAMBAYEQUE;140000;2;63;70;2,76;2,21;1;1;0;48;48;0;48;48;0;11
2023;07;01;HOTEL;01;1 ESTRELLA;LIMA;150000;12;428;752;15,01;30,16;1,1;1,1;1;6136;6096;40;6768;6728;40;64
2023;07;01;HOTEL;01;1 ESTRELLA;MADRE DE DIOS;170000;5;140;246;33,82;28,01;1;1;1;2136;2091;45;2136;2091;45;23
2023;07;01;HOTEL;01;1 ESTRELLA;MOQUEGUA;180000;1;18;39;8,06;4,38;1,47;1,47;0;36;36;0;53;53;0;4
2023;07;01;HOTEL;01;1 ESTRELLA;PASCO;190000;5;148;240;14,56;11,68;1,1;1,1;0;791;791;0;869;869;0;25
2023;07;01;HOTEL;01;1 ESTRELLA;PIURA;200000;2;40;77;5;14,29;1,26;1,26;0;271;271;0;341;341;0;6
2023;07;01;HOTEL;01;1 ESTRELLA;PUNO;210000;5;131;229;15,96;15,78;1,59;1,59;0;704;704;0;1120;1120;0;18
2023;07;01;HOTEL;01;1 ESTRELLA;SAN MARTÍN;220000;6;126;199;24,07;26,7;1,26;1,25;1,54;1311;1298;13;1647;1627;20;25
2023;07;01;HOTEL;01;1 ESTRELLA;TACNA;230000;3;99;205;4,53;2,96;1,77;1,77;0;106;106;0;188;188;0;12
2023;07;01;HOTEL;01;1 ESTRELLA;TUMBES;240000;2;47;100;0;0;0;0;0;0;0;0;0;0;0;0
2023;07;01;HOTEL;02;2 ESTRELLAS;AMAZONAS;010000;36;980;1589;23,99;20,72;1,26;1,26;1,74;8071;7984;87;10208;10057;151;168
2023;07;01;HOTEL;02;2 ESTRELLAS;ÁNCASH;020000;56;1501;2766;23,43;20,33;1,33;1,33;1,47;13114;12834;280;17433;17022;411;234
2023;07;01;HOTEL;02;2 ESTRELLAS;APURÍMAC;030000;6;264;444;19,78;14,94;1,11;1,11;1,43;1845;1838;7;2057;2047;10;22
2023;07;01;HOTEL;02;2 ESTRELLAS;AREQUIPA;040000;42;1139;2030;23,16;21,43;1,37;1,34;1,86;9866;9372;494;13484;12565;919;199
2023;07;01;HOTEL;02;2 ESTRELLAS;AYACUCHO;050000;8;340;592;12,89;7,43;1;1;1;1364;1326;38;1364;1326;38;50
2023;07;01;HOTEL;02;2 ESTRELLAS;CALLAO;070000;1;40;67;28,06;29,51;1,08;1,16;1,05;565;162;403;613;188;425;6
2023;07;01;HOTEL;02;2 ESTRELLAS;CUSCO;080000;45;1132;2130;26,35;23,96;1,7;1,54;1,82;9323;4119;5204;15820;6332;9488;332
2023;07;01;HOTEL;02;2 ESTRELLAS;HUANCAVELICA;090000;2;46;85;33,87;25,65;1,9;1,89;2,75;355;351;4;676;665;11;9
2023;07;01;HOTEL;02;2 ESTRELLAS;HUÁNUCO;100000;46;1457;2300;39,58;34,11;1,28;1,28;1,44;18986;18943;43;24322;24260;62;232
2023;07;01;HOTEL;02;2 ESTRELLAS;ICA;110000;56;1626;2892;20,53;16,09;1,5;1,51;1,14;9619;9396;223;14422;14168;254;245
2023;07;01;HOTEL;02;2 ESTRELLAS;JUNÍN;120000;29;892;1610;26,59;22,99;1,25;1,25;1,24;9184;9109;75;11474;11381;93;133
2023;07;01;HOTEL;02;2 ESTRELLAS;LA LIBERTAD;130000;22;545;974;22,01;19,18;1,43;1,43;1,35;4046;3885;161;5791;5573;218;103
2023;07;01;HOTEL;02;2 ESTRELLAS;LAMBAYEQUE;140000;73;2001;3051;17,64;14,67;1,19;1,19;1,58;11667;11591;76;13877;13757;120;311
2023;07;01;HOTEL;02;2 ESTRELLAS;LIMA;150000;123;5106;9035;40,55;35,91;1,27;1,26;1,73;91530;88120;3410;116679;110787;5893;925
2023;07;01;HOTEL;02;2 ESTRELLAS;LORETO;160000;10;232;368;18,21;18,03;1,29;1,28;1,33;1598;1392;206;2057;1782;275;42
2023;07;01;HOTEL;02;2 ESTRELLAS;MADRE DE DIOS;170000;9;250;430;41,45;34,16;1,43;1,43;1,45;3180;3064;116;4553;4385;168;51
2023;07;01;HOTEL;02;2 ESTRELLAS;MOQUEGUA;180000;22;574;992;28,14;23,24;2,25;2,26;1,88;3181;3042;139;7146;6884;262;105
2023;07;01;HOTEL;02;2 ESTRELLAS;PASCO;190000;6;171;295;39,2;39,69;1,73;1,73;0;2097;2097;0;3630;3630;0;29
2023;07;01;HOTEL;02;2 ESTRELLAS;PUNO;210000;24;571;994;13,45;9,45;1,24;1,19;1,71;2353;2146;207;2912;2558;354;83
2023;07;01;HOTEL;02;2 ESTRELLAS;SAN MARTÍN;220000;29;819;1405;42,06;35,91;1,81;1,81;1,87;8618;8418;200;15639;15265;374;162
2023;07;01;HOTEL;02;2 ESTRELLAS;TACNA;230000;31;878;1753;38,75;29,69;1,54;1,52;1,55;10504;4764;5740;16135;7233;8902;167
2023;07;01;HOTEL;02;2 ESTRELLAS;TUMBES;240000;6;171;304;18,79;13,65;2,19;2,2;1,64;587;576;11;1286;1268;18;35
2023;07;01;HOTEL;02;2 ESTRELLAS;UCAYALI;250000;1;33;63;8,31;7,42;2,13;1,92;5,5;68;64;4;145;123;22;7
2023;07;01;HOTEL;03;3 ESTRELLAS;AMAZONAS;010000;18;424;733;26,06;22,12;1,51;1,5;1,8;3326;3183;143;5027;4769;258;112
2023;07;01;HOTEL;03;3 ESTRELLAS;ÁNCASH;020000;41;1407;2501;30,42;25,94;1,76;1,7;2,28;11459;10454;1005;20111;17819;2292;345
2023;07;01;HOTEL;03;3 ESTRELLAS;APURÍMAC;030000;4;125;221;30,81;20,48;1,21;1,22;1,07;1164;1060;104;1403;1292;111;32
2023;07;01;HOTEL;03;3 ESTRELLAS;AREQUIPA;040000;67;2002;3679;30,11;25,76;1,82;1,86;1,71;16165;11171;4994;29379;20829;8550;582
2023;07;01;HOTEL;03;3 ESTRELLAS;AYACUCHO;050000;9;287;552;26,78;19,69;1,66;1,64;1,93;2029;1864;165;3370;3051;319;81
2023;07;01;HOTEL;03;3 ESTRELLAS;CAJAMARCA;060000;73;2248;3764;21,64;19,66;1,65;1,64;1,93;13895;13455;440;22942;22094;848;452
2023;07;01;HOTEL;03;3 ESTRELLAS;CALLAO;070000;4;233;391;37,52;37,24;1,47;1,5;1,38;3075;2251;824;4514;3376;1138;57
2023;07;01;HOTEL;03;3 ESTRELLAS;CUSCO;080000;88;3386;6786;35,63;32,17;1,9;1,99;1,86;35622;10008;25614;67667;19962;47705;978
2023;07;01;HOTEL;03;3 ESTRELLAS;HUANCAVELICA;090000;2;65;108;11,71;8,63;1,43;1,36;3,83;202;196;6;289;266;23;20
2023;07;01;HOTEL;03;3 ESTRELLAS;HUÁNUCO;100000;14;505;920;37,85;29,91;1,49;1,47;1,77;5714;5341;373;8531;7869;662;111
2023;07;01;HOTEL;03;3 ESTRELLAS;ICA;110000;64;2168;4887;28,96;20,85;1,39;1,38;1,42;22664;16105;6559;31592;22289;9303;513
2023;07;01;HOTEL;03;3 ESTRELLAS;JUNÍN;120000;20;792;1465;25,69;20,8;1,63;1,63;1,71;5785;5651;134;9446;9217;229;197
2023;07;01;HOTEL;03;3 ESTRELLAS;LA LIBERTAD;130000;82;2498;4656;37,09;31,31;1,82;1,78;2,37;24805;23081;1724;45191;41098;4093;633
2023;07;01;HOTEL;03;3 ESTRELLAS;LAMBAYEQUE;140000;35;1123;1847;30,86;25,33;1,6;1,59;1,73;9063;8547;516;14503;13612;891;222
2023;07;01;HOTEL;03;3 ESTRELLAS;LIMA;150000;160;7969;15316;41,24;36,34;1,74;1,5;2,25;99043;66872;32171;172538;100215;72323;1844
2023;07;01;HOTEL;03;3 ESTRELLAS;LORETO;160000;22;658;1123;36,78;36,35;2,27;2,23;2,42;5570;4277;1293;12656;9524;3132;187
2023;07;01;HOTEL;03;3 ESTRELLAS;MADRE DE DIOS;170000;5;185;330;35,75;47,3;1,99;1,95;2,09;2429;1748;681;4839;3414;1425;57
2023;07;01;HOTEL;03;3 ESTRELLAS;MOQUEGUA;180000;10;310;558;20,02;14,99;1,46;1,45;1,57;1775;1671;104;2593;2430;163;58
2023;07;01;HOTEL;03;3 ESTRELLAS;PASCO;190000;5;124;244;38,63;37,44;1,64;1,64;1,29;1726;1719;7;2832;2823;9;18
2023;07;01;HOTEL;03;3 ESTRELLAS;PIURA;200000;17;630;1158;32,18;25,43;1,8;1,67;2,56;5059;4292;767;9130;7170;1960;194
2023;07;01;HOTEL;03;3 ESTRELLAS;PUNO;210000;28;922;1779;23,03;20,24;1,49;1,54;1,47;7471;2860;4611;11163;4407;6756;177
2023;07;01;HOTEL;03;3 ESTRELLAS;SAN MARTÍN;220000;26;923;1624;33,98;32,22;1,8;1,79;2,13;9019;8724;295;16222;15594;628;267
2023;07;01;HOTEL;03;3 ESTRELLAS;TACNA;230000;10;400;826;33,16;31,82;1,69;1,68;1,7;4813;1795;3018;8148;3009;5139;92
2023;07;01;HOTEL;03;3 ESTRELLAS;TUMBES;240000;9;282;565;35;37,08;3,13;3,07;3,43;2073;1735;338;6494;5334;1160;126
2023;07;01;HOTEL;03;3 ESTRELLAS;UCAYALI;250000;15;537;886;31,83;27,36;1,95;1,92;2,31;3861;3594;267;7514;6896;618;124
2023;07;01;HOTEL;04;4 ESTRELLAS;APURÍMAC;030000;1;32;56;30,14;17,45;3,19;3,16;3,4;95;85;10;303;269;34;11
2023;07;01;HOTEL;04;4 ESTRELLAS;AREQUIPA;040000;11;558;1051;38,55;37,8;2,14;2,18;2,09;5761;3145;2616;12317;6855;5462;232
2023;07;01;HOTEL;04;4 ESTRELLAS;CAJAMARCA;060000;4;214;363;55,94;53,78;1,93;1,87;2,44;3141;2813;328;6052;5252;800;156
2023;07;01;HOTEL;04;4 ESTRELLAS;CALLAO;070000;2;371;599;94,1;85,99;1,34;1,25;1,36;11900;2181;9719;15967;2733;13234;130
2023;07;01;HOTEL;04;4 ESTRELLAS;CUSCO;080000;18;1353;2682;60,16;61,23;1,97;1,99;1,96;25884;4728;21156;50907;9424;41483;710
2023;07;01;HOTEL;04;4 ESTRELLAS;HUÁNUCO;100000;1;60;101;51,83;44,49;2,04;1,91;3,86;684;640;44;1393;1223;170;26
2023;07;01;HOTEL;04;4 ESTRELLAS;ICA;110000;8;798;1717;26,98;29,94;1,76;1,8;1,59;9059;7430;1629;15934;13345;2589;433
2023;07;01;HOTEL;04;4 ESTRELLAS;JUNÍN;120000;1;40;66;33,15;30,89;1,34;1,34;1;473;469;4;632;628;4;20
2023;07;01;HOTEL;04;4 ESTRELLAS;LA LIBERTAD;130000;3;206;326;59,4;59,69;2,13;2,14;2,1;2828;2255;573;6032;4829;1203;82
2023;07;01;HOTEL;04;4 ESTRELLAS;LAMBAYEQUE;140000;5;359;663;77,18;55,38;2,25;1,34;9,07;5051;4455;596;11383;5975;5408;270
2023;07;01;HOTEL;04;4 ESTRELLAS;LIMA;150000;44;4512;8110;40,66;38,43;2,18;1,7;2,48;44395;17104;27291;96626;29061;67565;1601
2023;07;01;HOTEL;04;4 ESTRELLAS;LORETO;160000;2;102;159;37,32;38,08;2,41;2,5;2,14;779;581;198;1877;1454;423;29
2023;07;01;HOTEL;04;4 ESTRELLAS;MOQUEGUA;180000;2;123;234;43,85;32,74;2,65;2,6;3,18;895;812;83;2375;2111;264;49
2023;07;01;HOTEL;04;4 ESTRELLAS;PIURA;200000;3;300;558;36,73;38,18;2,12;1,97;2,64;3109;2378;731;6605;4677;1928;59
2023;07;01;HOTEL;04;4 ESTRELLAS;PUNO;210000;7;447;842;26,3;26,99;1,68;1,78;1,64;4204;1041;3163;7046;1849;5197;132
2023;07;01;HOTEL;04;4 ESTRELLAS;TACNA;230000;1;150;300;37,46;36,39;1,74;1,79;1,71;1947;749;1198;3384;1337;2047;32
2023;07;01;HOTEL;04;4 ESTRELLAS;TUMBES;240000;5;265;522;34,36;37;2,06;2,16;1,69;2912;2267;645;5987;4897;1090;136
2023;07;01;HOTEL;04;4 ESTRELLAS;UCAYALI;250000;5;288;513;40;36,45;2,23;2,23;2,25;2598;2212;386;5797;4929;868;114
2023;07;01;HOTEL;05;5 ESTRELLAS;AREQUIPA;040000;3;241;352;49,79;61,24;2,29;2,25;2,35;2917;1791;1126;6682;4037;2645;172
2023;07;01;HOTEL;05;5 ESTRELLAS;CUSCO;080000;15;1288;2535;44,92;47,11;1,8;2,08;1,73;20552;4073;16479;37025;8455;28570;1062
2023;07;01;HOTEL;05;5 ESTRELLAS;ICA;110000;4;439;1083;49,28;47,02;1,98;1,99;1,91;7987;6350;1637;15785;12655;3130;419
2023;07;01;HOTEL;05;5 ESTRELLAS;LA LIBERTAD;130000;2;267;450;46,88;44,9;1,95;1,82;2,5;3211;2583;628;6264;4691;1573;180
2023;07;01;HOTEL;05;5 ESTRELLAS;LIMA;150000;25;4437;7800;44,96;36,45;2,37;1,55;2,7;37265;10764;26501;88143;16646;71497;3118
2023;07;01;HOTEL;05;5 ESTRELLAS;LORETO;160000;1;60;89;75,27;92,13;2,12;2,07;2,16;1201;614;587;2542;1274;1268;54
2023;07;01;HOTEL;05;5 ESTRELLAS;PIURA;200000;1;83;167;54,02;44,41;1,81;1,66;2,33;1273;1001;272;2299;1665;634;81
2023;07;01;HOTEL;05;5 ESTRELLAS;PUNO;210000;1;123;231;27,93;51,21;1,78;1,9;1,68;2059;957;1102;3667;1815;1852;27
2023;07;01;HOTEL;05;5 ESTRELLAS;SAN MARTÍN;220000;1;50;108;61,48;80,2;2,07;2,08;1,85;1299;1238;61;2685;2572;113;70
2023;07;01;HOTEL;05;5 ESTRELLAS;UCAYALI;250000;2;162;300;43,71;37,76;2,42;2,35;2,87;1454;1268;186;3512;2979;533;70
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;55;1434;2372;24,66;21,19;1,34;1,33;1,78;11655;11425;230;15579;15170;409;284
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;112;3361;5971;27,37;23,49;1,45;1,42;2,1;30069;28784;1285;43474;40771;2703;643
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;13;488;820;22,74;16,47;1,19;1,18;1,28;3528;3407;121;4187;4032;155;75
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;129;4149;7449;31,1;28,15;1,74;1,69;1,9;37351;28023;9328;64994;47296;17698;1221
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;25;828;1499;17,68;11,8;1,32;1,3;1,75;4141;3937;204;5482;5124;358;165
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;142;4231;6843;21,19;18,57;1,54;1,53;2,03;25524;24598;926;39394;37517;1877;873
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;CALLAO;070000;8;678;1125;66,04;60,48;1,36;1,37;1,35;15540;4594;10946;21094;6297;14797;193
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;CUSCO;080000;170;7277;14326;40,06;38,85;1,87;1,89;1,86;92387;23924;68463;172533;45276;127257;3101
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;4;111;193;20,9;16,13;1,73;1,7;3,4;557;547;10;965;931;34;29
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;69;2263;3697;38,94;32,22;1,35;1,34;1,94;27336;26876;460;36921;36027;894;402
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;137;5139;10713;27,11;23,41;1,58;1,59;1,52;49329;39281;10048;77733;62457;15276;1610
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;JUNÍN;120000;56;1970;3652;25,89;21,09;1,42;1,42;1,53;16851;16638;213;23873;23547;326;376
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;114;3632;6607;37,02;31,81;1,77;1,72;2,29;36762;33669;3093;65150;58056;7094;1018
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;115;3546;5631;27,59;22,81;1,54;1,36;5,4;25829;24641;1188;39811;33392;6419;814
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;LIMA;150000;364;22452;41013;41,74;36,75;1,84;1,45;2,45;283081;171756;111325;522103;249763;272341;8890
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;LORETO;160000;35;1052;1739;34,93;35,49;2,09;2,04;2,23;9148;6864;2284;19132;14034;5098;312
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;19;575;1006;37,76;36,97;1,49;1,43;1,95;7745;6903;842;11528;9890;1638;131
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;35;1025;1823;27,22;21,53;2,07;2,06;2,11;5887;5561;326;12167;11478;689;216
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;PASCO;190000;16;443;779;30,81;30,36;1,59;1,59;1,29;4614;4607;7;7331;7322;9;72
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;PIURA;200000;41;1489;2679;31,98;27,87;1,93;1,82;2,52;12016;10146;1870;23145;18438;4707;424
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;PUNO;210000;65;2194;4075;21,05;20,51;1,54;1,52;1,56;16791;7708;9083;25908;11749;14159;437
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;62;1918;3336;37,5;35;1,79;1,78;1,99;20247;19678;569;36193;35058;1135;524
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;TACNA;230000;45;1527;3084;34,94;29,14;1,6;1,59;1,62;17370;7414;9956;27855;11767;16088;303
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;TUMBES;240000;22;765;1491;29,01;29,79;2,47;2,51;2,28;5572;4578;994;13767;11499;2268;297
2023;07;01;HOTEL;TT;TODAS CONSOLIDADAS;UCAYALI;250000;23;1020;1762;35,26;31,06;2,13;2,09;2,42;7981;7138;843;16968;14927;2041;315
2023;07;02;APART HOTEL;03;3 ESTRELLAS;ÁNCASH;020000;2;16;44;16,13;15,91;2,03;2,03;0;107;107;0;217;217;0;4
2023;07;02;APART HOTEL;03;3 ESTRELLAS;APURÍMAC;030000;1;21;30;63,13;65,91;1,79;1,76;2,06;343;312;31;613;549;64;9
2023;07;02;APART HOTEL;03;3 ESTRELLAS;AREQUIPA;040000;1;19;35;3,23;3,04;1,03;1,04;1;32;24;8;33;25;8;4
2023;07;02;APART HOTEL;03;3 ESTRELLAS;CAJAMARCA;060000;2;13;24;0;0;0;0;0;0;0;0;0;0;0;0
2023;07;02;APART HOTEL;03;3 ESTRELLAS;ICA;110000;3;32;64;4,44;5,85;1,29;1,29;0;90;90;0;116;116;0;10
2023;07;02;APART HOTEL;03;3 ESTRELLAS;LIMA;150000;8;192;361;58,97;47,36;3,35;2,73;3,91;1580;746;834;5300;2040;3260;55
2023;07;02;APART HOTEL;03;3 ESTRELLAS;LORETO;160000;1;24;46;0;0;0;0;0;0;0;0;0;0;0;0
2023;07;02;APART HOTEL;03;3 ESTRELLAS;MOQUEGUA;180000;1;9;10;10,75;9,68;1,11;1,11;0;27;27;0;30;30;0;3
2023;07;02;APART HOTEL;03;3 ESTRELLAS;PASCO;190000;1;10;17;4,52;8,35;2;2;0;22;22;0;44;44;0;4
2023;07;02;APART HOTEL;03;3 ESTRELLAS;TUMBES;240000;2;18;50;47,31;50,84;3,44;3,44;0;229;229;0;788;788;0;15
2023;07;02;APART HOTEL;04;4 ESTRELLAS;AREQUIPA;040000;1;19;31;57,56;65,45;3,05;2,94;3,53;206;166;40;629;488;141;6
2023;07;02;APART HOTEL;04;4 ESTRELLAS;LIMA;150000;8;610;1277;68,01;65,48;2,59;2,02;4,01;9997;7120;2877;25921;14376;11545;433
2023;07;02;APART HOTEL;04;4 ESTRELLAS;LORETO;160000;1;13;23;64,52;36,47;1,09;1,07;1,09;239;57;182;260;61;199;6
2023;07;02;APART HOTEL;04;4 ESTRELLAS;SAN MARTÍN;220000;1;24;48;70,43;84,88;1,99;2,02;1,88;634;487;147;1263;986;277;20
2023;07;02;APART HOTEL;05;5 ESTRELLAS;LIMA;150000;4;250;435;44,79;38,96;3,16;2,67;3,53;1665;726;939;5254;1938;3316;111
2023;07;02;APART HOTEL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;2;16;44;16,13;15,91;2,03;2,03;0;107;107;0;217;217;0;4
2023;07;02;APART HOTEL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;1;21;30;63,13;65,91;1,79;1,76;2,06;343;312;31;613;549;64;9
2023;07;02;APART HOTEL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;2;38;66;30,39;32,36;2,78;2,7;3,1;238;190;48;662;513;149;10
2023;07;02;APART HOTEL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;2;13;24;0;0;0;0;0;0;0;0;0;0;0;0
2023;07;02;APART HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;3;32;64;4,44;5,85;1,29;1,29;0;90;90;0;116;116;0;10
