FECHA_CORTE;ANIO;MES;ID_CLASE;CLASE;ID_CATEGORIA;CATEGORIA;DEPARTAMENTO;ID_UBIGEO;NUMERO_ESTABLECIMIENTOS;NUMERO_HABITACIONES;NUMERO_PLAZAS_CAMA;PORCENTAJE_TNOH;PORCENTAJE_TNOC;PROMEDIO_PERMANENCIA;PROMEDIO_PERMANENCIA_NAC;PROMEDIO_PERMANENCIA_EXT;TOTAL_ARRIBOS;TOTAL_ARRIBOS_NAC;TOTAL_ARRIBOS_EXT;TOTAL_PERNOCT;TOTAL_PERNOCT_NAC;TOTAL_PERNOCT_EXT;TOTAL_EMPLEO
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;86;1292;2052;22.8;16.68;1.17;1.14;2.14;8760;8508;252;10269;9729;540;236
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;191;3105;5434;32.07;28.67;1.16;1.15;1.37;40455;40117;338;46744;46281;463;560
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;11;267;424;32.58;27.64;1.1;1.1;1.09;3188;3134;54;3516;3457;59;37
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;230;3658;6407;31.38;25.42;1.42;1.38;1.61;34486;28509;5977;48851;39227;9624;708
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;30;392;709;20.9;19.59;1.36;1.35;1.54;3063;2907;156;4167;3927;240;89
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;213;3663;5925;16;12.93;1.23;1.23;1.28;18630;18286;344;22976;22535;441;652
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;CALLAO;070000;12;380;702;33.31;30.46;1.01;1.01;0;6553;6553;0;6639;6639;0;58
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;CUSCO;080000;87;1458;2584;27.41;23.67;1.57;1.33;1.84;11654;6106;5548;18352;8143;10209;275
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;4;131;208;11.68;9.68;1.05;1.04;1.38;576;568;8;604;593;11;13
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;59;937;1461;29.31;22.93;1.23;1.23;0;8153;8153;0;10049;10049;0;182
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;ICA;110000;140;2148;3629;31.51;26.41;1.16;1.18;1.07;24734;20517;4217;28749;24231;4518;392
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;JUNÍN;120000;42;649;1211;23.19;20.59;1.21;1.2;1.73;6199;6162;37;7481;7417;64;150
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;191;3239;5914;23.37;19.9;1.17;1.17;1.24;30060;29814;246;35303;34998;305;575
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;190;2757;4118;25.78;20.78;1.13;1.12;1.17;22815;22688;127;25668;25519;149;543
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;LIMA;150000;226;5174;9394;30.47;26.37;1.27;1.21;1.77;73089;66119;6970;92517;80205;12311;1075
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;LORETO;160000;27;491;765;19.47;16.41;1.94;1.93;1.97;1946;1637;309;3766;3157;609;131
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;9;221;351;29.64;23.8;1.32;1.33;1.2;1897;1836;61;2506;2433;73;36
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;94;1498;2471;19.15;14.98;1.52;1.52;1.34;7315;7184;131;11108;10933;175;266
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;PASCO;190000;41;707;1228;15.97;12.5;1.2;1.2;1.25;3822;3814;8;4605;4595;10;116
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;PIURA;200000;28;559;963;22.03;17.26;1.72;1.7;2.01;2899;2709;190;4985;4604;381;104
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;PUNO;210000;104;1660;2991;24.07;17.69;1.26;1.26;1.26;12606;10851;1755;15876;13658;2218;290
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;26;404;766;28.67;24.21;1.7;1.7;1.97;3270;3199;71;5564;5424;140;123
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;TACNA;230000;42;730;1385;24.17;18.36;1.68;1.46;1.86;4533;2016;2517;7630;2942;4688;133
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;TUMBES;240000;9;131;273;4.58;3.41;1.51;1.51;1.53;185;168;17;279;253;26;21
20260512;2025;04;03;HOSTAL;TT;TODAS CONSOLIDADAS;UCAYALI;250000;3;103;176;15.44;10.63;1.51;1.5;1.83;372;360;12;561;539;22;20
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;AMAZONAS;010000;19;257;384;35.04;25.85;1.45;1.45;1;2119;2118;1;3077;3076;1;41
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;ÁNCASH;020000;38;561;924;27.51;21.54;1.04;1.04;1;5940;5938;2;6169;6167;2;94
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;APURÍMAC;030000;5;125;203;26.27;24.95;1.16;1.16;1;1349;1342;7;1570;1563;7;14
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;AREQUIPA;040000;51;774;1180;20.29;16.3;1.11;1.11;1.08;5396;5020;376;5963;5558;405;134
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;AYACUCHO;050000;18;234;424;18.02;13.61;1.17;1.17;1.09;1529;1507;22;1789;1765;24;42
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;CAJAMARCA;060000;24;423;703;17.51;19.66;1.75;1.75;1.25;2449;2437;12;4284;4269;15;73
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;CALLAO;070000;6;133;249;34.9;38.18;1;1;0;3025;3025;0;3025;3025;0;19
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;CUSCO;080000;22;384;639;21.3;19.35;1.12;1.11;2.26;3432;3405;27;3833;3772;61;52
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;HUANCAVELICA;090000;2;66;94;6.84;6.49;1;1;0;189;189;0;189;189;0;5
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;HUÁNUCO;100000;27;398;606;38.59;28.81;1.27;1.27;0;4248;4248;0;5413;5413;0;74
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;ICA;110000;18;218;333;22.82;24.52;1.12;1.13;1.07;2250;2189;61;2531;2466;65;40
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;LA LIBERTAD;130000;24;358;632;28.63;23.68;1.56;1.56;0;2981;2981;0;4639;4639;0;60
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;LAMBAYEQUE;140000;16;212;301;28.18;28.58;1.05;1.05;0;2546;2546;0;2667;2667;0;40
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;LIMA;150000;80;1658;2947;31.76;26.14;1.29;1.28;1.51;24870;24243;627;32030;31087;943;353
20260512;2025;05;03;HOSTAL;01;1 ESTRELLA;LORETO;160000;5;90;140;13.76;13.04;1.56;1.55;1.75;362;330;32;566;510;56;22
