AÑO;MES;CLASE;DESCRIPCIÓN CLASE;CATEGORÍA;DESCRIPCIÓN CATEGORÍA;DEPARTAMENTO;UBIGEO;NÚMERO DE ESTABLECIMIENTO;NÚMERO DE HABITACIONES;NÚMERO DE PLAZAS-CAMA;TNOH EN EL MES(%);TNOC EN EL MES(%);PROM PERMANENCIA(DÍAS);PROM PERMANENCIA - NAC (DÍAS);PROM PERMANENCIA - EXT (DÍAS);TOTAL DE ARRIBOS EN EL MES;TOTAL DE ARRIBOS MES - NAC;TOTAL DE ARRIBOS MES - EXT;TOTAL PERNOCT MES;TOTAL PERNOCT MES - NAC (DÍAS);TOTAL PERNOCT MES - EXT (DÍAS);TOTAL EMPLEO EN EL MES
2022;08;01;HOTEL;03;3 ESTRELLAS;AYACUCHO;050000;9;302;575;28,05;25,45;2,57;2,57;2,55;1764;1596;168;4536;4108;428;89
2022;08;01;HOTEL;03;3 ESTRELLAS;CAJAMARCA;060000;67;2079;3404;24,73;22,65;1,77;1,75;2,26;13487;12820;667;23900;22391;1509;424
2022;08;01;HOTEL;03;3 ESTRELLAS;CALLAO;070000;4;233;392;35,39;35,67;1,69;1,76;1,56;2564;1720;844;4335;3020;1315;54
2022;08;01;HOTEL;03;3 ESTRELLAS;CUSCO;080000;90;3226;6389;44,64;41,68;1,83;2,15;1,74;45183;9928;35255;82549;21379;61170;1006
2022;08;01;HOTEL;03;3 ESTRELLAS;HUANCAVELICA;090000;2;65;108;10,37;7,5;1,44;1,44;1,67;174;171;3;251;246;5;20
2022;08;01;HOTEL;03;3 ESTRELLAS;HUÁNUCO;100000;13;494;934;35,22;27,08;1,49;1,48;1,7;5252;5008;244;7842;7426;416;107
2022;08;01;HOTEL;03;3 ESTRELLAS;ICA;110000;50;1829;3725;40,27;35,33;1,54;1,63;1,37;26475;17184;9291;40802;28070;12732;465
2022;08;01;HOTEL;03;3 ESTRELLAS;JUNÍN;120000;18;700;1330;26,35;21,5;1,61;1,6;1,95;5503;5380;123;8864;8624;240;155
2022;08;01;HOTEL;03;3 ESTRELLAS;LA LIBERTAD;130000;85;2558;4827;32,73;25,78;1,57;1,53;2,01;24623;22963;1660;38571;35227;3344;594
2022;08;01;HOTEL;03;3 ESTRELLAS;LAMBAYEQUE;140000;37;1216;2062;26,25;22,12;1,37;1,36;1,53;10337;9958;379;14142;13564;578;249
2022;08;01;HOTEL;03;3 ESTRELLAS;LIMA;150000;165;8262;15737;42,18;36,34;1,65;1,43;2,05;107424;69853;37571;177290;100141;77149;1884
2022;08;01;HOTEL;03;3 ESTRELLAS;LORETO;160000;21;648;1137;39,31;33,1;2,36;2,36;2,36;4936;3895;1041;11666;9206;2460;188
2022;08;01;HOTEL;03;3 ESTRELLAS;MADRE DE DIOS;170000;5;196;361;38,35;30,57;1,7;1,78;1,37;2012;1606;406;3421;2865;556;66
2022;08;01;HOTEL;03;3 ESTRELLAS;MOQUEGUA;180000;8;261;488;21,85;16,47;1,75;1,77;1,44;1423;1328;95;2492;2355;137;55
2022;08;01;HOTEL;03;3 ESTRELLAS;PASCO;190000;4;114;217;50,23;54,04;1,61;1,61;2,19;2257;2241;16;3635;3600;35;17
2022;08;01;HOTEL;03;3 ESTRELLAS;PIURA;200000;15;582;1050;48,65;33,76;2,19;1,72;4,16;5013;4048;965;10990;6974;4016;187
2022;08;01;HOTEL;03;3 ESTRELLAS;PUNO;210000;27;899;1736;41,38;37,93;1,51;1,64;1,47;13472;3775;9697;20410;6192;14218;178
2022;08;01;HOTEL;03;3 ESTRELLAS;SAN MARTÍN;220000;23;787;1402;33,32;30,3;1,77;1,77;2;7428;7192;236;13171;12699;472;208
2022;08;01;HOTEL;03;3 ESTRELLAS;TACNA;230000;15;551;1156;26,53;23,69;1,73;1,73;1,73;4913;2829;2084;8488;4888;3600;131
2022;08;01;HOTEL;03;3 ESTRELLAS;TUMBES;240000;10;312;696;30,51;29,38;2,7;2,67;2,87;2346;2009;337;6339;5372;967;125
2022;08;01;HOTEL;03;3 ESTRELLAS;UCAYALI;250000;15;537;887;34,27;29,12;1,93;1,89;2,47;4159;3880;279;8008;7319;689;128
2022;08;01;HOTEL;04;4 ESTRELLAS;AREQUIPA;040000;10;454;916;48,57;46,72;1,85;2,1;1,67;7157;3082;4075;13267;6458;6809;166
2022;08;01;HOTEL;04;4 ESTRELLAS;CAJAMARCA;060000;4;214;355;64,32;58,96;1,94;1,83;2,87;3336;2981;355;6488;5470;1018;134
2022;08;01;HOTEL;04;4 ESTRELLAS;CALLAO;070000;2;371;599;85,74;82,28;1,32;1,24;1,34;11573;1852;9721;15278;2291;12987;133
2022;08;01;HOTEL;04;4 ESTRELLAS;CUSCO;080000;16;1151;2256;68,48;68,31;2,09;2,16;2,07;22911;3794;19117;47770;8180;39590;600
2022;08;01;HOTEL;04;4 ESTRELLAS;HUÁNUCO;100000;1;61;104;50,13;41,32;1,66;1,7;1,37;803;711;92;1332;1206;126;25
2022;08;01;HOTEL;04;4 ESTRELLAS;ICA;110000;7;744;1550;29,98;34,78;1,9;2,09;1,46;8805;6130;2675;16711;12815;3896;361
2022;08;01;HOTEL;04;4 ESTRELLAS;LA LIBERTAD;130000;3;206;326;62,25;58,16;1,99;1,92;2,24;2955;2330;625;5878;4480;1398;79
2022;08;01;HOTEL;04;4 ESTRELLAS;LAMBAYEQUE;140000;5;349;643;67,46;56,85;1,65;1,6;1,99;6858;5991;867;11331;9605;1726;250
2022;08;01;HOTEL;04;4 ESTRELLAS;LIMA;150000;44;4529;7937;35,47;32,92;1,99;1,47;2,43;40644;18448;22196;80989;27053;53936;1712
2022;08;01;HOTEL;04;4 ESTRELLAS;LORETO;160000;2;89;148;46,5;40,95;1,46;1,44;1,61;1291;1201;90;1879;1734;145;29
2022;08;01;HOTEL;04;4 ESTRELLAS;MOQUEGUA;180000;2;123;232;77,08;58,02;11,46;12,25;8,58;364;286;78;4173;3504;669;47
2022;08;01;HOTEL;04;4 ESTRELLAS;PIURA;200000;3;299;556;52,18;44,1;2,08;2,06;2,14;3654;2667;987;7601;5485;2116;55
2022;08;01;HOTEL;04;4 ESTRELLAS;PUNO;210000;7;447;842;42,46;40,74;1,74;1,96;1,69;6101;1201;4900;10634;2350;8284;140
2022;08;01;HOTEL;04;4 ESTRELLAS;TACNA;230000;1;150;300;35,53;28,06;1,93;2,03;1,82;1353;712;641;2610;1442;1168;32
2022;08;01;HOTEL;04;4 ESTRELLAS;TUMBES;240000;5;265;522;51,47;49,71;2,27;2,34;2,12;3540;2471;1069;8044;5782;2262;140
2022;08;01;HOTEL;04;4 ESTRELLAS;UCAYALI;250000;5;288;513;45,78;40,58;2,39;2,38;2,4;2705;2284;421;6453;5442;1011;110
2022;08;01;HOTEL;05;5 ESTRELLAS;AREQUIPA;040000;3;241;352;69,44;76,24;2,07;2,12;2,02;4013;1995;2018;8319;4235;4084;167
2022;08;01;HOTEL;05;5 ESTRELLAS;CUSCO;080000;15;1288;2530;58,82;56,93;1,74;2;1,7;25674;3526;22148;44650;7049;37601;1183
2022;08;01;HOTEL;05;5 ESTRELLAS;ICA;110000;3;346;880;44,53;43,19;2,13;2,19;1,92;5536;4220;1316;11783;9259;2524;373
2022;08;01;HOTEL;05;5 ESTRELLAS;LA LIBERTAD;130000;2;267;450;43,07;41,57;1,89;1,82;2,18;3074;2488;586;5799;4519;1280;176
2022;08;01;HOTEL;05;5 ESTRELLAS;LIMA;150000;24;4197;7469;47,16;38,06;2,23;1,66;2,47;39558;11856;27702;88120;19638;68482;2576
2022;08;01;HOTEL;05;5 ESTRELLAS;LORETO;160000;1;60;91;81,61;84,93;2,11;2,08;2,13;1135;507;628;2396;1056;1340;54
2022;08;01;HOTEL;05;5 ESTRELLAS;PIURA;200000;1;83;168;77,19;63,65;1,99;1,96;2,08;1662;1244;418;3315;2444;871;61
2022;08;01;HOTEL;05;5 ESTRELLAS;PUNO;210000;1;123;231;73,25;69,42;1,07;1,06;1,08;4641;1988;2653;4971;2105;2866;48
2022;08;01;HOTEL;05;5 ESTRELLAS;SAN MARTÍN;220000;1;50;108;54,58;71,71;1,76;1,75;2,28;1362;1319;43;2401;2303;98;63
2022;08;01;HOTEL;05;5 ESTRELLAS;UCAYALI;250000;2;162;300;45,34;37;2,54;2,42;3,57;1354;1207;147;3441;2916;525;71
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;52;1324;2214;25,18;21,73;1,38;1,36;1,79;10833;10426;407;14915;14185;730;263
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;106;3142;5606;24,26;19,72;1,47;1,43;1,97;23309;21674;1635;34267;31054;3213;593
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;9;352;579;33,23;26,61;1,24;1,23;1,29;3857;3533;324;4777;4359;418;45
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;123;3968;7267;41,25;37,64;1,8;1,86;1,7;47061;29108;17953;84792;54210;30582;1071
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;25;745;1367;25,11;21,36;1,99;1,98;2,26;4547;4323;224;9051;8545;506;155
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;118;3606;5775;24,59;21,51;1,63;1,6;2,32;23561;22418;1143;38509;35853;2656;773
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;CALLAO;070000;8;678;1126;61,06;58,4;1,37;1,42;1,35;14882;4150;10732;20385;5895;14490;192
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;CUSCO;080000;171;6988;13628;47,4;45,5;1,83;1,93;1,8;104990;22841;82149;192237;43989;148248;3176
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;4;111;193;15,78;12,27;1,46;1,45;1,72;504;486;18;734;703;31;29
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;113;4379;8666;33,5;31,18;1,63;1,7;1,44;51408;37948;13460;83776;64385;19391;1422
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;JUNÍN;120000;52;1828;3403;25,62;20,21;1,44;1,44;1,74;14795;14583;212;21321;20953;368;330
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;117;3659;6747;33,16;27,39;1,59;1,54;2,07;36008;32455;3553;57287;49938;7349;967
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;118;3726;5953;24,27;22,12;1,35;1,33;1,83;30263;28887;1376;40816;38302;2514;819
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;LIMA;150000;368;22639;41092;41,63;36,17;1,73;1,39;2,27;296182;183490;112692;511908;255850;256058;8368
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;LORETO;160000;38;1135;1921;37,5;32,26;2,01;1,97;2,13;9569;7474;2095;19214;14751;4463;333
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;18;588;1074;35,61;26,01;1,35;1,36;1,33;6403;5787;616;8659;7842;817;133
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;28;848;1519;35,23;24,07;3,82;3,79;4,23;2970;2766;204;11335;10472;863;184
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;PASCO;190000;15;453;807;45,69;51,18;1,23;1,23;2,19;10431;10415;16;12804;12769;35;76
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;PIURA;200000;41;1485;2641;47,52;37,93;1,9;1,73;2,83;16351;13794;2557;31056;23811;7245;410
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;PUNO;210000;63;2146;4024;35,54;32,56;1,46;1,44;1,47;27874;10542;17332;40618;15149;25469;470
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;60;1797;3109;42,37;37,83;1,82;1,82;2,09;19983;19477;506;36461;35405;1056;463
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;TACNA;230000;51;1686;3462;25,77;20,16;1,78;1,8;1,75;12175;7389;4786;21639;13280;8359;339
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;TUMBES;240000;23;835;1755;51,06;38,71;3,37;3,68;2,3;6253;4847;1406;21059;17830;3229;314
2022;08;01;HOTEL;TT;TODAS CONSOLIDADAS;UCAYALI;250000;24;1045;1793;38,01;32,75;2,19;2,14;2,64;8302;7450;852;18203;15953;2250;320
2022;08;02;APART HOTEL;03;3 ESTRELLAS;ÁNCASH;020000;2;16;52;0;0;0;0;0;0;0;0;0;0;0;0
2022;08;02;APART HOTEL;03;3 ESTRELLAS;APURÍMAC;030000;1;21;30;67,9;67,85;1,78;1,72;2,25;355;315;40;631;541;90;11
2022;08;02;APART HOTEL;03;3 ESTRELLAS;AREQUIPA;040000;1;18;36;5,38;5,38;4,29;5,75;2,33;14;8;6;60;46;14;2
2022;08;02;APART HOTEL;03;3 ESTRELLAS;CAJAMARCA;060000;2;13;24;0;0;0;0;0;0;0;0;0;0;0;0
2022;08;02;APART HOTEL;03;3 ESTRELLAS;ICA;110000;1;10;20;5,81;5,81;2;3,25;1;18;8;10;36;26;10;5
2022;08;02;APART HOTEL;03;3 ESTRELLAS;LA LIBERTAD;130000;1;11;24;0;0;0;0;0;0;0;0;0;0;0;0
2022;08;02;APART HOTEL;03;3 ESTRELLAS;LIMA;150000;8;206;375;53,05;42,15;3,16;3,29;3,09;1549;560;989;4900;1845;3055;46
2022;08;02;APART HOTEL;03;3 ESTRELLAS;LORETO;160000;1;45;94;0;0;0;0;0;0;0;0;0;0;0;0
2022;08;02;APART HOTEL;03;3 ESTRELLAS;MOQUEGUA;180000;1;8;8;66,94;66,94;11,07;12,3;8,6;15;10;5;166;123;43;3
2022;08;02;APART HOTEL;03;3 ESTRELLAS;PASCO;190000;1;10;17;8,71;5,31;1;1;0;28;28;0;28;28;0;4
2022;08;02;APART HOTEL;03;3 ESTRELLAS;TUMBES;240000;2;18;50;51,61;32,52;2,38;2,3;3,22;212;194;18;504;446;58;15
2022;08;02;APART HOTEL;04;4 ESTRELLAS;AREQUIPA;040000;1;19;32;22,58;45,77;2,18;2,26;2;208;146;62;454;330;124;6
2022;08;02;APART HOTEL;04;4 ESTRELLAS;LIMA;150000;8;610;1266;60;57,01;2,16;1,84;3,24;10335;7954;2381;22375;14666;7709;418
2022;08;02;APART HOTEL;04;4 ESTRELLAS;LORETO;160000;1;13;23;90,82;51,33;1,28;1,29;1,27;286;138;148;366;178;188;6
2022;08;02;APART HOTEL;04;4 ESTRELLAS;SAN MARTÍN;220000;1;24;57;73,66;61,35;1,89;1,89;1,87;574;487;87;1084;921;163;17
2022;08;02;APART HOTEL;05;5 ESTRELLAS;LIMA;150000;6;399;673;45,55;33,67;2,94;2,55;3,38;2392;1280;1112;7025;3263;3762;165
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;ÁNCASH;020000;2;16;52;0;0;0;0;0;0;0;0;0;0;0;0
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;APURÍMAC;030000;1;21;30;67,9;67,85;1,78;1,72;2,25;355;315;40;631;541;90;11
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;2;37;68;14,21;24,38;2,32;2,44;2,03;222;154;68;514;376;138;8
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;2;13;24;0;0;0;0;0;0;0;0;0;0;0;0
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;1;10;20;5,81;5,81;2;3,25;1;18;8;10;36;26;10;5
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;1;11;24;0;0;0;0;0;0;0;0;0;0;0;0
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LIMA;150000;22;1215;2314;54,08;47,82;2,4;2,02;3,24;14276;9794;4482;34300;19774;14526;629
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LORETO;160000;2;58;117;20,36;10,09;1,28;1,29;1,27;286;138;148;366;178;188;6
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;1;8;8;66,94;66,94;11,07;12,3;8,6;15;10;5;166;123;43;3
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;PASCO;190000;1;10;17;8,71;5,31;1;1;0;28;28;0;28;28;0;4
2022;08;02;APART HOTEL;TT;TODAS CONSOLIDADAS;TUMBES;240000;2;18;50;51,61;32,52;2,38;2,3;3,22;212;194;18;504;446;58;15
2022;08;03;HOSTAL;01;1 ESTRELLA;AMAZONAS;010000;17;239;372;67,32;64,9;1,8;1,79;1,88;4167;4077;90;7484;7315;169;38
2022;08;03;HOSTAL;01;1 ESTRELLA;ÁNCASH;020000;39;538;883;36,31;32,44;1,17;1,17;1;7614;7610;4;8879;8875;4;87
2022;08;03;HOSTAL;01;1 ESTRELLA;APURÍMAC;030000;1;10;20;0;0;0;0;0;0;0;0;0;0;0;0
2022;08;03;HOSTAL;01;1 ESTRELLA;AREQUIPA;040000;50;740;1125;26,44;22,02;1,26;1,26;1,34;6076;5969;107;7678;7535;143;123
2022;08;03;HOSTAL;01;1 ESTRELLA;AYACUCHO;050000;7;113;203;17,04;15,16;1,57;1,57;1,11;609;600;9;954;944;10;19
2022;08;03;HOSTAL;01;1 ESTRELLA;CAJAMARCA;060000;22;384;591;6,01;7,22;1,22;1,22;0;1081;1081;0;1322;1322;0;66
2022;08;03;HOSTAL;01;1 ESTRELLA;CALLAO;070000;12;230;450;47,87;44,81;1,07;1,08;1,03;6012;5491;521;6445;5909;536;48
2022;08;03;HOSTAL;01;1 ESTRELLA;CUSCO;080000;23;400;656;22,53;18,84;1,12;1,11;1,58;3411;3293;118;3832;3645;187;53
2022;08;03;HOSTAL;01;1 ESTRELLA;HUANCAVELICA;090000;2;31;47;47,87;32,6;1,02;1,02;1;465;461;4;475;471;4;5
2022;08;03;HOSTAL;01;1 ESTRELLA;HUÁNUCO;100000;16;236;352;84,31;81,99;1,24;1,24;1,34;7236;7177;59;8947;8868;79;45
2022;08;03;HOSTAL;01;1 ESTRELLA;ICA;110000;11;155;224;32,82;30,93;1,03;1,03;0;2081;2081;0;2148;2148;0;27
2022;08;03;HOSTAL;01;1 ESTRELLA;JUNÍN;120000;12;170;288;28,6;19,6;1,29;1,29;0;1361;1361;0;1750;1750;0;30
2022;08;03;HOSTAL;01;1 ESTRELLA;LA LIBERTAD;130000;31;439;770;24,91;20,85;1,74;1,74;2;2861;2847;14;4976;4948;28;75
2022;08;03;HOSTAL;01;1 ESTRELLA;LAMBAYEQUE;140000;17;217;271;22,03;18,55;1,04;1,05;1;1491;1479;12;1558;1546;12;37
2022;08;03;HOSTAL;01;1 ESTRELLA;LIMA;150000;87;1780;3168;37,28;31,03;1,12;1,12;1,32;35101;34612;489;39259;38614;645;388
2022;08;03;HOSTAL;01;1 ESTRELLA;LORETO;160000;6;91;134;24,64;19,07;2,11;2,15;1,48;376;349;27;792;752;40;19
2022;08;03;HOSTAL;01;1 ESTRELLA;MADRE DE DIOS;170000;1;35;68;9,77;8,54;2;2;2;90;87;3;180;174;6;4
2022;08;03;HOSTAL;01;1 ESTRELLA;MOQUEGUA;180000;17;234;394;11,41;7,51;1,36;1,36;1;675;666;9;917;908;9;40
2022;08;03;HOSTAL;01;1 ESTRELLA;PASCO;190000;20;358;530;29,16;22,1;1,31;1,31;0;2766;2766;0;3631;3631;0;52
2022;08;03;HOSTAL;01;1 ESTRELLA;PIURA;200000;3;56;81;28,86;20,03;2,1;2,1;0;240;240;0;503;503;0;11
2022;08;03;HOSTAL;01;1 ESTRELLA;PUNO;210000;29;448;757;24,71;19,59;1,05;1,05;1,01;4398;4202;196;4597;4400;197;65
2022;08;03;HOSTAL;01;1 ESTRELLA;SAN MARTÍN;220000;1;20;34;31,29;22,3;1,41;1,41;0;167;167;0;235;235;0;8
2022;08;03;HOSTAL;01;1 ESTRELLA;TACNA;230000;10;179;315;14,67;12,9;1,04;1,03;1,07;1210;898;312;1260;925;335;28
2022;08;03;HOSTAL;02;2 ESTRELLAS;AMAZONAS;010000;55;978;1537;27,95;25,66;1,25;1,22;2,23;9777;9479;298;12226;11562;664;153
2022;08;03;HOSTAL;02;2 ESTRELLAS;ÁNCASH;020000;130;2100;3597;38,65;35,07;1,1;1,1;1,2;35688;35556;132;39109;38950;159;361
2022;08;03;HOSTAL;02;2 ESTRELLAS;APURÍMAC;030000;5;127;199;30,07;28,34;1,22;1,22;0;1435;1435;0;1748;1748;0;16
2022;08;03;HOSTAL;02;2 ESTRELLAS;AREQUIPA;040000;119;1876;3386;34,56;30,12;1,33;1,32;1,43;23737;21920;1817;31620;29021;2599;329
2022;08;03;HOSTAL;02;2 ESTRELLAS;AYACUCHO;050000;5;62;102;9,11;8,7;1,58;1,55;1,6;174;66;108;275;102;173;13
2022;08;03;HOSTAL;02;2 ESTRELLAS;CAJAMARCA;060000;114;2098;3317;18,27;15,41;1,3;1,31;1,12;12150;12074;76;15843;15758;85;342
2022;08;03;HOSTAL;02;2 ESTRELLAS;CALLAO;070000;6;180;346;53,48;53,98;1;1;1;5771;5704;67;5790;5723;67;28
2022;08;03;HOSTAL;02;2 ESTRELLAS;CUSCO;080000;55;902;1671;36,5;34,68;1,64;1,48;1,82;10959;5841;5118;17965;8636;9329;166
2022;08;03;HOSTAL;02;2 ESTRELLAS;HUANCAVELICA;090000;1;39;71;8,27;7,09;1,25;1,25;0;125;125;0;156;156;0;4
2022;08;03;HOSTAL;02;2 ESTRELLAS;HUÁNUCO;100000;23;298;499;37,17;31,28;1,04;1,04;1;4663;4656;7;4839;4832;7;61
2022;08;03;HOSTAL;02;2 ESTRELLAS;ICA;110000;65;930;1547;20,94;18,97;1,22;1,23;1,07;7476;6988;488;9098;8575;523;157
2022;08;03;HOSTAL;02;2 ESTRELLAS;JUNÍN;120000;26;424;831;28,09;25,59;1,27;1,27;1,5;5193;5183;10;6593;6578;15;85
2022;08;03;HOSTAL;02;2 ESTRELLAS;LA LIBERTAD;130000;137;2332;4158;23,3;22,63;1,18;1,18;1,25;24734;24509;225;29171;28889;282;403
2022;08;03;HOSTAL;02;2 ESTRELLAS;LAMBAYEQUE;140000;158;2331;3292;22,7;17,58;1,09;1,09;1,02;16489;16377;112;17941;17827;114;428
2022;08;03;HOSTAL;02;2 ESTRELLAS;LIMA;150000;140;3297;5998;31,69;30,75;1,26;1,19;1,69;64775;56583;8192;81306;67469;13837;795
2022;08;03;HOSTAL;02;2 ESTRELLAS;LORETO;160000;5;72;112;11,65;27,04;2,54;2,54;0;370;370;0;939;939;0;14
2022;08;03;HOSTAL;02;2 ESTRELLAS;MADRE DE DIOS;170000;5;130;195;38,19;29,79;1,27;1,25;1,41;1421;1310;111;1801;1644;157;23
2022;08;03;HOSTAL;02;2 ESTRELLAS;MOQUEGUA;180000;64;901;1466;20,4;16,15;1,26;1,27;1,02;5811;5757;54;7341;7286;55;164
2022;08;03;HOSTAL;02;2 ESTRELLAS;PASCO;190000;15;259;489;32,43;31,66;1,52;1,52;1,55;3154;3143;11;4799;4782;17;42
2022;08;03;HOSTAL;02;2 ESTRELLAS;PIURA;200000;27;535;884;33,51;28,67;1,62;1,6;1,88;4858;4500;358;7858;7184;674;103
2022;08;03;HOSTAL;02;2 ESTRELLAS;PUNO;210000;44;674;1264;26,29;20,77;1,61;1,7;1,27;5064;3951;1113;8139;6731;1408;123
2022;08;03;HOSTAL;02;2 ESTRELLAS;SAN MARTÍN;220000;22;318;518;32,34;29,76;1,44;1,42;2,15;3328;3261;67;4779;4635;144;67
2022;08;03;HOSTAL;02;2 ESTRELLAS;TACNA;230000;25;435;843;32,09;24,02;1,4;1,34;1,51;4476;2783;1693;6278;3727;2551;84
2022;08;03;HOSTAL;02;2 ESTRELLAS;TUMBES;240000;5;66;131;16,32;15,05;1,82;1,77;2,13;335;288;47;611;511;100;22
2022;08;03;HOSTAL;02;2 ESTRELLAS;UCAYALI;250000;2;71;136;22,99;12,38;1,5;1,5;1,5;348;344;4;522;516;6;16
2022;08;03;HOSTAL;03;3 ESTRELLAS;AMAZONAS;010000;9;140;276;38,29;39,29;1,35;1,33;1,9;2491;2424;67;3362;3235;127;28
2022;08;03;HOSTAL;03;3 ESTRELLAS;ÁNCASH;020000;21;314;613;25,43;21,92;1,86;1,83;1,99;2236;1779;457;4165;3256;909;63
2022;08;03;HOSTAL;03;3 ESTRELLAS;APURÍMAC;030000;1;24;43;54,84;30,61;1,98;1,94;2,89;206;197;9;408;382;26;7
2022;08;03;HOSTAL;03;3 ESTRELLAS;AREQUIPA;040000;41;683;1293;36,35;34,98;1,85;1,82;1,89;7593;4530;3063;14022;8244;5778;173
2022;08;03;HOSTAL;03;3 ESTRELLAS;AYACUCHO;050000;2;38;77;50;39;2,39;2,4;2,37;389;316;73;931;758;173;20
2022;08;03;HOSTAL;03;3 ESTRELLAS;CAJAMARCA;060000;51;801;1322;29,43;25,54;1,44;1,43;1,53;7288;7142;146;10466;10242;224;186
2022;08;03;HOSTAL;03;3 ESTRELLAS;CUSCO;080000;21;363;702;28,2;24,48;1,73;1,34;2,1;3084;1514;1570;5327;2025;3302;73
2022;08;03;HOSTAL;03;3 ESTRELLAS;HUÁNUCO;100000;2;45;63;0;0;0;0;0;0;0;0;0;0;0;0
2022;08;03;HOSTAL;03;3 ESTRELLAS;ICA;110000;31;556;1051;44,89;31,94;1,2;1,2;1,2;8655;7552;1103;10407;9084;1323;107
2022;08;03;HOSTAL;03;3 ESTRELLAS;LA LIBERTAD;130000;55;920;1772;36,06;31,91;1,07;1,07;1,11;16433;16255;178;17528;17331;197;176
2022;08;03;HOSTAL;03;3 ESTRELLAS;LAMBAYEQUE;140000;24;345;522;31,36;28,96;1,31;1,3;1,48;3589;3526;63;4686;4593;93;83
2022;08;03;HOSTAL;03;3 ESTRELLAS;LORETO;160000;8;134;230;34,79;23,45;1,87;1,83;2,46;895;847;48;1672;1554;118;48
2022;08;03;HOSTAL;03;3 ESTRELLAS;MADRE DE DIOS;170000;1;22;29;35,19;41,94;1,54;1,55;1;245;241;4;377;373;4;4
2022;08;03;HOSTAL;03;3 ESTRELLAS;MOQUEGUA;180000;3;45;74;0;0;0;0;0;0;0;0;0;0;0;0
2022;08;03;HOSTAL;03;3 ESTRELLAS;PASCO;190000;1;9;18;96,77;57,35;1,12;1,12;0;286;286;0;320;320;0;3
2022;08;03;HOSTAL;03;3 ESTRELLAS;PIURA;200000;3;68;152;11,24;14,01;2,33;2,26;2,7;283;236;47;660;533;127;31
2022;08;03;HOSTAL;03;3 ESTRELLAS;PUNO;210000;7;147;256;42,64;35,53;1,46;1,55;1,2;1934;1407;527;2820;2186;634;35
2022;08;03;HOSTAL;03;3 ESTRELLAS;SAN MARTÍN;220000;6;112;245;45,02;38,42;2,39;2,39;2,3;1221;1181;40;2918;2826;92;37
2022;08;03;HOSTAL;03;3 ESTRELLAS;TACNA;230000;6;110;230;22,58;17,5;2,16;1,9;2,56;578;350;228;1248;665;583;19
2022;08;03;HOSTAL;03;3 ESTRELLAS;TUMBES;240000;5;83;174;21,49;17,95;1,53;1,5;1,69;633;540;93;968;811;157;15
2022;08;03;HOSTAL;03;3 ESTRELLAS;UCAYALI;250000;2;45;71;12,04;11,68;1,71;1,72;1;150;149;1;257;256;1;6
2022;08;03;HOSTAL;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;81;1357;2185;35,95;34,06;1,4;1,38;2,11;16435;15980;455;23072;22112;960;219
