AÑO;MES;CLASE;DESCRIPCIÓN CLASE;CATEGORÍA;DESCRIPCIÓN CATEGORÍA;DEPARTAMENTO;UBIGEO;NÚMERO DE ESTABLECIMIENTO;NÚMERO DE HABITACIONES;NÚMERO DE PLAZAS-CAMA;TNOH EN EL MES(%);TNOC EN EL MES(%);PROM PERMANENCIA(DÍAS);PROM PERMANENCIA - NAC (DÍAS);PROM PERMANENCIA - EXT (DÍAS);TOTAL DE ARRIBOS EN EL MES;TOTAL DE ARRIBOS MES - NAC;TOTAL DE ARRIBOS MES - EXT;TOTAL PERNOCT MES;TOTAL PERNOCT MES - NAC (DÍAS);TOTAL PERNOCT MES - EXT (DÍAS);TOTAL EMPLEO EN EL MES
2019;05;01;HOTEL;04;4 ESTRELLAS;JUNÍN;120000;1;40;66;16,53;20,23;1,43;1,45;1;290;278;12;414;402;12;7
2019;05;01;HOTEL;04;4 ESTRELLAS;LA LIBERTAD;130000;3;207;324;47,79;45,23;2;1,86;2,3;2276;1582;694;4543;2947;1596;93
2019;05;01;HOTEL;04;4 ESTRELLAS;LAMBAYEQUE;140000;4;371;675;48,29;35,8;1,5;1,45;1,74;5001;4151;850;7491;6015;1476;344
2019;05;01;HOTEL;04;4 ESTRELLAS;LORETO;160000;2;99;167;31,31;29,42;1,45;1,45;2,1;1048;1038;10;1523;1502;21;48
2019;05;01;HOTEL;04;4 ESTRELLAS;MOQUEGUA;180000;1;46;78;36,82;24,44;1,78;1,58;2,74;332;275;57;591;435;156;25
2019;05;01;HOTEL;04;4 ESTRELLAS;PUNO;210000;7;447;843;61,33;56,9;1,65;1,8;1,64;9005;645;8360;14870;1161;13709;203
2019;05;01;HOTEL;04;4 ESTRELLAS;SAN MARTÍN;220000;1;50;108;53,81;24,91;2,12;2,06;2,7;394;357;37;834;734;100;23
2019;05;01;HOTEL;04;4 ESTRELLAS;TACNA;230000;1;150;300;43,94;34,16;1,68;1,62;1,73;1893;845;1048;3177;1369;1808;75
2019;05;01;HOTEL;04;4 ESTRELLAS;TUMBES;240000;5;261;545;36,26;33,26;2,22;2,36;1,89;2535;1754;781;5620;4144;1476;209
2019;05;01;HOTEL;04;4 ESTRELLAS;UCAYALI;250000;4;244;413;37,31;29,41;2,26;2,25;2,31;1668;1387;281;3766;3116;650;158
2019;05;01;HOTEL;05;5 ESTRELLAS;AREQUIPA;040000;3;175;277;60,37;61,85;1,71;1,76;1,7;3099;769;2330;5311;1352;3959;149
2019;05;01;HOTEL;05;5 ESTRELLAS;CUSCO;080000;14;1246;2441;76,15;75,05;1,65;2;1,63;34322;2326;31996;56794;4655;52139;1436
2019;05;01;HOTEL;05;5 ESTRELLAS;ICA;110000;2;226;640;28,89;23,38;1,47;1,48;1,46;3146;2255;891;4639;3337;1302;161
2019;05;01;HOTEL;05;5 ESTRELLAS;LA LIBERTAD;130000;2;267;534;55,36;36,34;2,03;1,88;2,54;2961;2272;689;6015;4262;1753;186
2019;05;01;HOTEL;05;5 ESTRELLAS;LIMA;150000;21;3808;6835;67,47;51,54;2,27;1,62;2,42;48038;8632;39406;109212;13977;95235;4037
2019;05;01;HOTEL;05;5 ESTRELLAS;LORETO;160000;1;60;80;60,48;74,27;1,71;1,96;1,51;1077;478;599;1842;936;906;36
2019;05;01;HOTEL;05;5 ESTRELLAS;PIURA;200000;1;83;143;56,9;49,92;1,7;1,53;2,12;1303;928;375;2213;1419;794;52
2019;05;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;304;4506;7518;24,21;19,22;1,34;1,22;1,97;33354;27796;5558;44796;33852;10944;837
2019;05;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;207;2561;4384;20,79;15,86;1,59;1,59;1,68;13533;12858;675;21552;20418;1134;472
2019;05;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PASCO;190000;299;3820;6016;21,89;16,24;1,25;1,25;1,56;24268;24076;192;30295;29996;299;650
2019;05;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PIURA;200000;915;10302;18922;26,72;22,02;1,58;1,51;2,08;81776;72138;9638;129140;109123;20017;2110
2019;05;01;HOTEL;02;2 ESTRELLAS;PIURA;200000;21;530;902;30,03;24,37;1,84;1,84;1,82;3707;3496;211;6815;6430;385;105
2019;05;01;HOTEL;03;3 ESTRELLAS;PIURA;200000;13;436;763;33,36;24,88;1,5;1,51;1,47;3912;3434;478;5885;5183;702;118
2019;05;01;HOTEL;04;4 ESTRELLAS;PIURA;200000;2;181;361;54,79;37,07;1,98;1,87;2,36;2096;1643;453;4148;3080;1068;136
2019;05;00;NO CLASIFICADO;TT;TODAS CONSOLIDADAS;PUNO;210000;772;7616;13195;24,07;19,59;1,15;1,13;1,32;69964;62971;6993;80126;70901;9225;1460
2019;05;01;HOTEL;01;1 ESTRELLA;AYACUCHO;050000;6;154;260;25,72;20,51;1,93;1,92;2,26;856;833;23;1653;1601;52;26
2019;05;01;HOTEL;02;2 ESTRELLAS;AYACUCHO;050000;9;295;503;37,15;28,27;1,73;1,73;1,59;2550;2509;41;4408;4343;65;49
2019;05;01;HOTEL;03;3 ESTRELLAS;AYACUCHO;050000;6;224;419;17,94;17,1;1,96;2,02;1,48;1134;1004;130;2221;2028;193;82
2019;05;01;HOTEL;01;1 ESTRELLA;PIURA;200000;2;53;84;18,75;15,67;1,61;1,63;1;254;246;8;408;400;8;7
2019;05;01;HOTEL;02;2 ESTRELLAS;LIMA;150000;109;4702;8608;36,38;32,67;1,26;1,23;1,76;77646;73418;4229;97953;90525;7428;965
2019;05;01;HOTEL;03;3 ESTRELLAS;LIMA;150000;128;5967;11323;47,73;40,02;1,83;1,64;2,02;76686;37371;39315;140472;61128;79344;1842
2019;05;01;HOTEL;04;4 ESTRELLAS;LIMA;150000;40;3733;6576;60,29;50,74;2,12;1,6;2,3;48774;12458;36316;103441;19895;83546;2146
2019;05;01;HOTEL;02;2 ESTRELLAS;UCAYALI;250000;2;50;90;39,29;23,98;9,56;9,56;0;70;70;0;669;669;0;10
2019;05;01;HOTEL;05;5 ESTRELLAS;PUNO;210000;1;123;238;71,18;63,26;1,83;2,04;1,81;2556;226;2330;4667;460;4207;79
2019;05;01;HOTEL;05;5 ESTRELLAS;UCAYALI;250000;2;162;283;28,28;24,77;1,98;2;1,61;1099;1023;76;2173;2051;122;73
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;AMAZONAS;010000;35;903;1511;22,8;17,82;1,31;1,21;2,39;6372;5856;516;8349;7115;1234;197
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;119;3730;6796;33,69;28,85;1,61;1,65;1,56;37773;19082;18691;60778;31550;29228;1050
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;21;673;1182;28,14;22,6;1,82;1,83;1,6;4540;4346;194;8282;7972;310;157
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;CAJAMARCA;060000;95;2962;5005;18,69;15,47;1,6;1,59;1,88;14965;14221;744;23995;22597;1398;710
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;CALLAO;070000;4;487;844;71,62;66,28;1,1;1,29;1,08;15769;1739;14030;17342;2244;15098;230
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;CUSCO;080000;142;6146;13511;62,34;52,36;1,7;1,88;1,68;128828;14951;113877;219307;28041;191266;3579
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;HUANCAVELICA;090000;4;107;177;31,84;26,86;1,69;1,69;1,44;874;856;18;1474;1448;26;22
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;HUÁNUCO;100000;60;2047;3343;22,55;19,47;1,26;1,26;1,26;16032;15625;407;20182;19669;513;416
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;116;4276;8521;28,89;23,23;1,38;1,44;1,25;44321;30748;13573;61367;44374;16993;1280
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;JUNÍN;120000;50;1728;3234;20,23;16,17;1,37;1,36;1,79;11835;11633;202;16210;15848;362;344
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;109;3365;6312;25,34;20,17;1,58;1,47;2,31;25052;22013;3039;39469;32439;7030;940
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;LAMBAYEQUE;140000;100;3372;5621;23,5;18,12;1,39;1,34;2,11;22665;21065;1600;31571;28196;3375;919
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;LIMA;150000;303;18434;33752;53,32;43,79;1,89;1,47;2,24;263469;118608;144861;498062;174278;323783;10526
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;LORETO;160000;37;1186;1979;31,93;27,45;1,75;1,8;1,57;9629;7470;2159;16839;13457;3382;369
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;MADRE DE DIOS;170000;10;400;728;22,13;15,5;1,69;1,77;1,33;2075;1687;388;3497;2981;516;83
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;MOQUEGUA;180000;14;470;867;26,81;17,61;1,54;1,49;2,16;3073;2848;225;4733;4246;487;103
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;PASCO;190000;8;200;337;17,82;17,99;5,97;6;2,67;315;312;3;1879;1871;8;12
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;PIURA;200000;39;1283;2253;35,93;27,88;1,73;1,69;1,94;11272;9747;1525;19469;16512;2957;418
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;PUNO;210000;65;2299;4329;38,07;34,23;1,56;1,46;1,59;29352;6253;23099;45933;9123;36810;672
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;51;1598;2735;34,7;30,12;1,86;1,84;2,65;13733;13342;391;25536;24500;1036;379
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;TACNA;230000;49;1688;3488;19,35;15,76;1,58;1,54;1,61;10821;5231;5590;17046;8030;9016;473
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;TUMBES;240000;17;647;1396;22,89;18,03;2,14;2,22;1,88;3650;2726;924;7803;6063;1740;290
2019;05;01;HOTEL;TT;TODAS CONSOLIDADAS;UCAYALI;250000;22;934;1577;28,51;24,11;2,33;2,35;2,18;5055;4558;497;11785;10703;1082;384
2019;05;02;APART HOTEL;03;3 ESTRELLAS;ÁNCASH;020000;1;8;16;33,06;33,06;2,16;2,08;8;76;75;1;164;156;8;3
2019;05;02;APART HOTEL;03;3 ESTRELLAS;APURÍMAC;030000;1;23;31;51,47;54,32;1,84;1,97;1,2;284;234;50;522;462;60;10
2019;05;02;APART HOTEL;03;3 ESTRELLAS;AREQUIPA;040000;1;18;36;45,88;30,91;24,64;24,64;0;14;14;0;345;345;0;4
2019;05;02;APART HOTEL;03;3 ESTRELLAS;AYACUCHO;050000;1;17;48;1,33;3,43;3;3;0;17;17;0;51;51;0;7
2019;05;02;APART HOTEL;03;3 ESTRELLAS;ICA;110000;2;26;56;0;0;0;0;0;0;0;0;0;0;0;0
2019;05;02;APART HOTEL;03;3 ESTRELLAS;LA LIBERTAD;130000;1;11;32;9,97;4,84;2,53;3,42;1;19;12;7;48;41;7;9
2019;05;02;APART HOTEL;03;3 ESTRELLAS;LIMA;150000;6;134;247;58,18;42,3;3,23;2;3,97;1004;379;625;3239;757;2482;64
2019;05;02;APART HOTEL;03;3 ESTRELLAS;LORETO;160000;1;45;94;0;0;0;0;0;0;0;0;0;0;0;0
2019;05;02;APART HOTEL;03;3 ESTRELLAS;PASCO;190000;1;15;19;68,82;59,42;1;1;1;350;348;2;350;348;2;3
2019;05;02;APART HOTEL;03;3 ESTRELLAS;TUMBES;240000;1;6;26;30,11;24,57;2,68;2,97;1,31;74;61;13;198;181;17;13
2019;05;02;APART HOTEL;04;4 ESTRELLAS;AREQUIPA;040000;1;19;32;24,62;29,84;1,59;1,62;1,55;186;117;69;296;189;107;5
2019;05;02;APART HOTEL;04;4 ESTRELLAS;LA LIBERTAD;130000;1;27;57;,12;,06;1;1;0;1;1;0;1;1;0;4
2019;05;02;APART HOTEL;04;4 ESTRELLAS;LIMA;150000;8;427;751;52,19;43,18;3,52;2,11;4,13;2859;874;1985;10053;1848;8205;219
2019;05;02;APART HOTEL;04;4 ESTRELLAS;SAN MARTÍN;220000;1;24;48;67,2;61,36;2,11;2,1;2,26;433;410;23;913;861;52;18
2019;05;02;APART HOTEL;05;5 ESTRELLAS;LIMA;150000;8;512;834;44,22;35,24;3,03;1,72;3,49;3009;781;2228;9110;1344;7766;459
2019;05;02;APART HOTEL;TT;TODAS CONSOLIDADAS;AREQUIPA;040000;2;37;68;34,96;30,41;3,21;4,08;1,55;200;131;69;641;534;107;9
2019;05;02;APART HOTEL;TT;TODAS CONSOLIDADAS;AYACUCHO;050000;1;17;48;1,33;3,43;3;3;0;17;17;0;51;51;0;7
2019;05;02;APART HOTEL;TT;TODAS CONSOLIDADAS;ICA;110000;2;26;56;0;0;0;0;0;0;0;0;0;0;0;0
2019;05;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LA LIBERTAD;130000;2;38;89;2,97;1,78;2,45;3,23;1;20;13;7;49;42;7;13
2019;05;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LIMA;150000;22;1073;1832;49,14;39,45;3,26;1,94;3,81;6872;2034;4838;22402;3949;18453;742
2019;05;02;APART HOTEL;TT;TODAS CONSOLIDADAS;LORETO;160000;1;45;94;0;0;0;0;0;0;0;0;0;0;0;0
2019;05;02;APART HOTEL;TT;TODAS CONSOLIDADAS;PASCO;190000;1;15;19;68,82;59,42;1;1;1;350;348;2;350;348;2;3
2019;05;02;APART HOTEL;TT;TODAS CONSOLIDADAS;SAN MARTÍN;220000;1;24;48;67,2;61,36;2,11;2,1;2,26;433;410;23;913;861;52;18
2019;05;02;APART HOTEL;TT;TODAS CONSOLIDADAS;TUMBES;240000;1;6;26;30,11;24,57;2,68;2,97;1,31;74;61;13;198;181;17;13
2019;05;03;HOSTAL;01;1 ESTRELLA;AMAZONAS;010000;14;214;271;22,78;19,56;1,01;1,01;0;1630;1630;0;1643;1643;0;29
2019;05;03;HOSTAL;01;1 ESTRELLA;ÁNCASH;020000;46;637;1025;31,87;30,24;1,07;1,07;1,02;8976;8933;43;9609;9565;44;115
2019;05;03;HOSTAL;01;1 ESTRELLA;APURÍMAC;030000;2;23;34;45,72;43,74;1;1;0;461;461;0;461;461;0;7
2019;05;03;HOSTAL;01;1 ESTRELLA;AREQUIPA;040000;58;869;1377;29,35;24,33;1,16;1,14;1,43;8960;8314;646;10386;9464;922;151
2019;05;03;HOSTAL;01;1 ESTRELLA;AYACUCHO;050000;4;112;196;23,21;21,94;1,94;1,94;0;688;688;0;1333;1333;0;10
2019;05;03;HOSTAL;01;1 ESTRELLA;CAJAMARCA;060000;22;397;690;17,49;13,63;1,46;1,46;1,39;1999;1981;18;2916;2891;25;64
2019;05;03;HOSTAL;01;1 ESTRELLA;CALLAO;070000;8;142;284;35,42;35,01;1;1;1;3082;2986;96;3082;2986;96;23
2019;05;03;HOSTAL;01;1 ESTRELLA;CUSCO;080000;31;488;848;24,58;21,91;1,21;1,17;1,48;4747;4115;632;5760;4824;936;89
2019;05;03;HOSTAL;01;1 ESTRELLA;HUANCAVELICA;090000;1;21;34;44,85;35,86;1,04;1,04;0;365;365;0;378;378;0;3
2019;05;03;HOSTAL;01;1 ESTRELLA;HUÁNUCO;100000;14;218;341;52,5;40,95;1,05;1,05;1,11;4127;4118;9;4329;4319;10;49
2019;05;03;HOSTAL;01;1 ESTRELLA;ICA;110000;13;180;278;17,2;15,61;1,07;1,07;1;1254;1240;14;1345;1331;14;30
2019;05;03;HOSTAL;01;1 ESTRELLA;JUNÍN;120000;12;184;314;25,79;21,8;1,13;1,13;1;1877;1871;6;2122;2116;6;33
2019;05;03;HOSTAL;01;1 ESTRELLA;LA LIBERTAD;130000;35;506;900;26,92;23,07;1,26;1,25;1,43;5125;4991;134;6436;6245;191;98
2019;05;03;HOSTAL;01;1 ESTRELLA;LAMBAYEQUE;140000;21;292;444;25,91;22,01;1,07;1,07;1,19;2820;2741;79;3029;2935;94;54
2019;05;03;HOSTAL;01;1 ESTRELLA;LIMA;150000;50;1015;1978;28,47;25,89;1,13;1,13;1,3;16088;15563;525;18208;17527;681;196
2019;05;03;HOSTAL;01;1 ESTRELLA;LORETO;160000;5;86;136;18,49;14,52;1,51;1,48;1,68;406;346;60;612;511;101;21
2019;05;03;HOSTAL;01;1 ESTRELLA;MADRE DE DIOS;170000;1;22;38;45,6;39,39;1,35;1,34;1,53;344;329;15;464;441;23;4
2019;05;03;HOSTAL;01;1 ESTRELLA;MOQUEGUA;180000;9;130;218;22,85;16,06;1,01;1,01;1;1079;1067;12;1085;1073;12;24
2019;05;03;HOSTAL;01;1 ESTRELLA;PASCO;190000;13;193;299;16,8;14,03;1,14;1,14;1;1137;1132;5;1300;1295;5;33
2019;05;03;HOSTAL;01;1 ESTRELLA;PIURA;200000;3;69;107;23,89;14,59;1,43;1,44;1;339;332;7;484;477;7;8
2019;05;03;HOSTAL;01;1 ESTRELLA;PUNO;210000;18;341;605;17,06;13,66;1,01;1,01;1,04;2537;2399;138;2562;2418;144;42
2019;05;03;HOSTAL;01;1 ESTRELLA;SAN MARTÍN;220000;1;20;33;20,16;12,22;1,58;1,58;0;79;79;0;125;125;0;4
2019;05;03;HOSTAL;01;1 ESTRELLA;TACNA;230000;12;189;355;14,92;11,5;1,33;1,29;1,4;953;606;347;1266;779;487;37
2019;05;03;HOSTAL;02;2 ESTRELLAS;AMAZONAS;010000;49;889;1381;29,42;22,63;1,14;1,09;2,25;8531;8201;330;9688;8947;741;137
2019;05;03;HOSTAL;02;2 ESTRELLAS;ÁNCASH;020000;116;1916;3318;30,96;29,07;1,1;1,1;1,03;27077;26877;200;29902;29696;206;337
2019;05;03;HOSTAL;02;2 ESTRELLAS;APURÍMAC;030000;6;154;232;33,58;27,34;1,17;1,17;1;1685;1678;7;1966;1959;7;23
2019;05;03;HOSTAL;02;2 ESTRELLAS;AREQUIPA;040000;126;1994;3654;21,57;17,68;1,28;1,28;1,23;15678;15335;343;20024;19601;423;340
2019;05;03;HOSTAL;02;2 ESTRELLAS;AYACUCHO;050000;2;24;37;31,59;32,35;1,25;1,23;3;296;292;4;371;359;12;4
2019;05;03;HOSTAL;02;2 ESTRELLAS;CAJAMARCA;060000;110;2100;3434;18,87;16,31;1,33;1,33;1,51;13022;12870;152;17359;17129;230;330
2019;05;03;HOSTAL;02;2 ESTRELLAS;CALLAO;070000;6;168;322;33,68;28,95;1,06;1,04;1,16;2739;2403;336;2890;2499;391;29
2019;05;03;HOSTAL;02;2 ESTRELLAS;CUSCO;080000;61;1051;1895;20,82;16,78;1,57;1,47;1,75;6262;3944;2318;9859;5793;4066;190
2019;05;03;HOSTAL;02;2 ESTRELLAS;HUANCAVELICA;090000;1;10;18;53,55;50,72;2,1;2,1;0;135;135;0;283;283;0;5
2019;05;03;HOSTAL;02;2 ESTRELLAS;HUÁNUCO;100000;18;248;384;30,85;23,9;1,07;1,07;1;2659;2650;9;2845;2836;9;55
2019;05;03;HOSTAL;02;2 ESTRELLAS;ICA;110000;68;1015;1801;32,04;26,21;1,22;1,23;1,14;11950;11145;805;14631;13717;914;189
2019;05;03;HOSTAL;02;2 ESTRELLAS;JUNÍN;120000;30;470;866;12,55;10,68;1,5;1,5;2,09;1914;1903;11;2868;2845;23;89
2019;05;03;HOSTAL;02;2 ESTRELLAS;LA LIBERTAD;130000;153;2533;4543;29,38;26,76;1,18;1,17;1,91;31997;31506;491;37687;36750;937;495
2019;05;03;HOSTAL;02;2 ESTRELLAS;LAMBAYEQUE;140000;144;2161;3144;23,6;19,32;1,13;1,13;1,2;16633;16398;235;18828;18547;281;437
2019;05;03;HOSTAL;02;2 ESTRELLAS;LIMA;150000;107;2467;4585;35,68;34,82;1,3;1,22;1,91;51856;45343;6513;67595;55137;12458;720
